Date,Open,High,Low,Close,Volume,Ticker,HA_Close,HA_Open,HA_High,HA_Low,HA_50_MA,HA_100_MA,MACD_Line,Signal_Line,MACD_Hist
2022-01-03,337.4661037951055,339.3157407147729,324.7607439665041,328.40191650390625,1484100,SHW,332.48612624507217,332.93401014950587,339.3157407147729,324.7607439665041,,,0.0,0.0,0.0
2022-01-04,323.75362872621565,327.00741978329813,321.8942984414169,325.109375,1707700,SHW,324.44118048773265,332.71006819728905,332.71006819728905,321.8942984414169,,,-0.26265288350248284,-0.05253057670049657,-0.21012230680198626
2022-01-05,325.8937252640651,331.7428349793101,323.4339955225569,325.71942138671875,1182500,SHW,326.6974942881627,328.5756243425109,331.7428349793101,323.4339955225569,,,-0.4167771929072046,-0.12537989994183818,-0.29139729296536643
2022-01-06,325.2449959525969,326.80412662514226,322.3301483046294,323.0177001953125,947100,SHW,324.34924276942024,327.6365593153368,327.6365593153368,322.3301483046294,,,-0.7483021777335352,-0.2499643555001776,-0.49833782223335765
2022-01-07,322.47538355398825,322.64968747939207,312.4912381571468,313.0044860839844,1325500,SHW,317.65519881862787,325.99290104237855,325.99290104237855,312.4912381571468,,,-1.7982912296808422,-0.5596297303363106,-1.2386614993445315
2022-01-10,312.11348432099174,313.23682530305416,307.04880083089853,313.0818786621094,1603700,SHW,311.3702472792634,321.8240499305032,321.8240499305032,307.04880083089853,,,-2.594265110533513,-0.966556806375751,-1.627708304157762
2022-01-11,313.1981046550114,314.408597557629,308.0171891211981,314.24395751953125,1063600,SHW,312.4669622133424,316.5971486048833,316.5971486048833,308.0171891211981,,,-3.0956256483811444,-1.3923705747768298,-1.7032550736043146
2022-01-12,315.0671060317826,315.70624984579877,309.2083025131596,311.4259338378906,1191400,SHW,312.8518980571579,314.53205540911284,315.70624984579877,309.2083025131596,,,-3.677951313339861,-1.849486722489436,-1.828464590850425
2022-01-13,312.0554236543483,314.2440046072031,306.6324382804575,307.3587341308594,1064300,SHW,310.0726501682171,313.69197673313533,314.2440046072031,306.6324382804575,,,-4.416724374328965,-2.362934252857342,-2.0537901214716228
2022-01-14,300.434647709001,303.54321478884316,294.39187654221564,298.7109069824219,2622700,SHW,299.2701615056204,311.8823134506762,311.8823134506762,294.39187654221564,,,-5.635057292935585,-3.0173588608729904,-2.6176984320625944
2022-01-18,291.20582526253196,297.24862544996535,288.3684372162105,296.54168701171875,2738200,SHW,293.34114373510664,305.5762374781483,305.5762374781483,288.3684372162105,,,-6.698417642293862,-3.753570617157165,-2.944847025136697
2022-01-19,296.96782474565,299.4275547509099,293.9754896514833,294.18853759765625,1859800,SHW,296.13985168642483,299.45869060662744,299.45869060662744,293.9754896514833,,,-7.642915104111864,-4.531439514548105,-3.111475589563759
2022-01-20,295.6701936789213,297.8490811406628,287.37104634302204,288.2522888183594,1501300,SHW,292.2856524952414,297.79927114652617,297.8490811406628,287.37104634302204,,,-8.769354156544352,-5.379022442947355,-3.3903317135969973
2022-01-21,288.25224288837404,292.3098172570626,283.5071168606115,283.5942687988281,2124900,SHW,286.91586145121903,295.0424618208838,295.0424618208838,283.5071168606115,,,-9.923536160360982,-6.287925186430081,-3.635610973930901
2022-01-24,278.17123012771646,290.169648286311,275.8954978783776,289.08502197265625,2987300,SHW,283.33034956626534,290.9791616360514,290.9791616360514,275.8954978783776,,,-10.276712278711273,-7.085682604886319,-3.1910296738249535
2022-01-25,285.20184591590885,289.5015194420071,281.3379321405998,284.9597473144531,2908000,SHW,285.25026120324225,287.1547556011584,289.5015194420071,281.3379321405998,,,-10.765385423614873,-7.82162316863203,-2.9437622549828433
2022-01-26,285.6763544905196,290.5086331993316,282.5000219684759,283.4974670410156,3524100,SHW,285.5456191748357,286.20250840220035,290.5086331993316,282.5000219684759,,,-11.142215682333642,-8.485741671372352,-2.65647401096129
2022-01-27,281.1054838277095,285.6182046131059,270.96639477162825,274.22021484375,3374500,SHW,277.9775745140484,285.874063788518,285.874063788518,270.96639477162825,,,-12.05054194997399,-9.198701727092681,-2.851840222881309
