Date,Open,High,Low,Close,Volume,Ticker,HA_Close,HA_Open,HA_High,HA_Low,HA_50_MA,HA_100_MA,MACD_Line,Signal_Line,MACD_Hist
2022-01-03,155.27999877929688,155.39999389648438,150.99000549316406,152.6300048828125,278400,MANH,153.57500076293945,153.9550018310547,155.39999389648438,150.99000549316406,,,0.0,0.0,0.0
2022-01-04,152.72999572753906,152.89999389648438,145.9600067138672,147.94000244140625,415600,MANH,149.88249969482422,153.76500129699707,153.76500129699707,145.9600067138672,,,-0.37413124888712446,-0.0748262497774249,-0.29930499910969954
2022-01-05,147.1999969482422,149.57000732421875,141.13999938964844,141.49000549316406,442100,MANH,144.85000228881836,151.82375049591064,151.82375049591064,141.13999938964844,,,-1.1775200893406463,-0.2953650176900692,-0.8821550716505772
2022-01-06,140.27000427246094,142.72999572753906,138.22000122070312,140.89999389648438,257900,MANH,140.52999877929688,148.3368763923645,148.3368763923645,138.22000122070312,,,-1.8406032103503094,-0.6044126562221173,-1.2361905541281921
2022-01-07,140.39999389648438,146.3699951171875,138.17999267578125,139.4199981689453,279100,MANH,141.0924949645996,144.4334375858307,146.3699951171875,138.17999267578125,,,-2.4571995801718174,-0.9749700410120573,-1.4822295391597602
2022-01-10,137.64999389648438,141.86000061035156,135.0399932861328,140.8800048828125,287800,MANH,138.8574981689453,142.76296627521515,142.76296627521515,135.0399932861328,,,-2.7958178576417367,-1.3391396043379933,-1.4566782533037435
2022-01-11,141.1699981689453,144.13999938964844,139.27000427246094,143.88999938964844,222400,MANH,142.11750030517578,140.81023222208023,144.13999938964844,139.27000427246094,,,-2.789142383802016,-1.629140160230798,-1.160002223571218
2022-01-12,144.66000366210938,147.33999633789062,144.38999938964844,145.4499969482422,399400,MANH,145.45999908447266,141.463866263628,147.33999633789062,141.463866263628,,,-2.6276829636260572,-1.8288487209098498,-0.7988342427162074
2022-01-13,145.3000030517578,147.00999450683594,137.8000030517578,138.5500030517578,246100,MANH,142.16500091552734,143.46193267405033,147.00999450683594,137.8000030517578,,,-3.0216651764428093,-2.0674120120164416,-0.9542531644263677
2022-01-14,137.24000549316406,138.89999389648438,133.92999267578125,136.2100067138672,266400,MANH,136.56999969482422,142.81346679478884,142.81346679478884,133.92999267578125,,,-3.48257214305184,-2.3504440382235217,-1.1321281048283183
