Date,Open,High,Low,Close,Volume,Ticker
2020-01-02,185.72869113717448,185.7509106653746,180.55095978392615,181.5382537841797,1945800,SHW
2020-01-03,179.47163390950183,181.43668918992645,179.13829733688507,179.1890869140625,1635600,SHW
2020-01-06,178.48427847528637,179.59220294871574,178.0683998999899,178.85887145996094,1926600,SHW
2020-01-07,179.58587903098763,179.72556124000656,177.58272105970144,177.89065551757812,1803600,SHW
2020-01-08,178.42394489301284,181.05567225307763,178.09379097693807,180.7223358154297,1886400,SHW
2020-01-09,181.46202514401054,181.9477302712334,178.65252695560366,179.56362915039062,2245200,SHW
2020-01-10,180.26839070313991,181.32869358498908,179.76361950950707,180.02711486816406,1002000,SHW
2020-01-13,180.14779174334282,182.6176181365707,179.78589969611588,182.49380493164062,1306500,SHW
2020-01-14,182.4557205049864,183.79857065440703,181.76365989565522,182.37001037597656,1810200,SHW
2020-01-15,182.89696838101477,186.59851789495232,182.20809036330607,185.57313537597656,1460400,SHW
2020-01-16,187.24297098692634,187.24297098692634,184.69377065090632,185.7064666748047,1494900,SHW
2020-01-17,186.138222777159,188.90963304710652,185.3414005448599,188.71914672851562,2143500,SHW
2020-01-21,188.71275044619,189.91910053239772,187.41118628791128,188.271484375,1596000,SHW
2020-01-22,189.23023481101893,189.39848705185094,187.58263295328777,188.23023986816406,1093800,SHW
2020-01-23,188.6207001970221,189.40482125671937,187.12548169460706,189.37625122070312,1297200,SHW
2020-01-24,190.15722406180518,190.45880799827114,187.9127902818524,188.8365936279297,1400400,SHW
2020-01-27,186.6302287828745,187.2841861019314,184.93500563011645,185.4810333251953,1233300,SHW
2020-01-28,185.55408844853395,188.23978854497764,185.55408844853395,187.63343811035156,1189500,SHW
2020-01-29,188.25247517500014,189.8397544442167,187.38262939453125,187.38262939453125,1906500,SHW
2020-01-30,178.53828008736147,181.195410311189,176.34783264580972,180.6017608642578,3222900,SHW
2020-01-31,177.89382010475342,179.04619830711513,174.98274236259647,176.82081604003906,2703600,SHW
2020-02-03,177.56050317308126,183.51600505247117,177.0970174868955,182.50967407226562,2517900,SHW
2020-02-04,183.75725704112836,187.2969043520984,182.98265447265197,186.3381805419922,1922400,SHW
2020-02-05,186.33504191100425,186.50011164369548,181.2461886612856,184.90013122558594,2439900,SHW
2020-02-06,185.41439346900538,185.89693067201472,183.90330580207203,184.7286834716797,1985400,SHW
2020-02-07,184.54457957045955,184.54457957045955,181.46841732751716,181.76048278808594,1704600,SHW
2020-02-10,181.30327292668693,182.46200134941705,180.58899306020214,181.67469787597656,1518600,SHW
2020-02-11,181.9826842415147,184.49059899605732,181.79856297495667,183.18585205078125,1223700,SHW
2020-02-12,183.2207774478819,184.75728181018926,182.74459072159195,184.16998291015625,1109400,SHW
2020-02-13,183.2461582964012,184.94138168328516,182.88743429803654,184.04931640625,838500,SHW
2020-02-14,184.24295546623287,185.8556365966797,183.86201197358116,185.8556365966797,916200,SHW
2020-02-18,185.11599466541963,185.35725600429322,182.91918243812674,184.6905975341797,1239300,SHW
2020-02-19,185.71284032305266,188.05885361644965,185.69378878327157,186.99855041503906,1479000,SHW
2020-02-20,185.95722453984203,187.7064198139764,184.12548715188103,185.42071533203125,1021800,SHW
2020-02-21,184.22392694072593,185.13821178216799,181.70966179184094,182.01124572753906,1149600,SHW
2020-02-24,178.2081000701779,181.57632741066072,176.82716159221368,180.0303192138672,1697400,SHW
2020-02-25,180.88426078428344,181.2048962410047,174.6811476067245,174.9065399169922,2530500,SHW
2020-02-26,176.2398390289481,179.40489315201037,174.23668142171846,174.79541015625,2172300,SHW
2020-02-27,172.1764202521797,174.07799914654308,166.6335998425011,166.77963256835938,2345100,SHW
2020-02-28,161.72871473968212,164.46583557128906,158.39325029050312,164.46583557128906,4074900,SHW
2020-03-02,166.1431211817641,171.33091735839844,163.2786943812627,171.33091735839844,2520900,SHW
2020-03-03,172.03110046995306,175.81532604102838,168.87703767112285,172.05018615722656,2212800,SHW
2020-03-04,176.0890058074554,182.9604347345763,173.55238731105314,182.9349822998047,2210100,SHW
2020-03-05,178.56197128952473,180.15330950706868,174.81275595410713,176.61097717285156,1775700,SHW
2020-03-06,172.74398015098936,173.30413767014278,168.52055155249718,172.18382263183594,1971900,SHW
2020-03-09,159.56445467809115,171.3372481022477,159.2939187381497,167.77899169921875,3484500,SHW
2020-03-10,172.588029112279,173.9215792951038,164.04249466437736,173.7815399169922,2829300,SHW
2020-03-11,169.63766999713692,170.1628030837511,161.53770630369632,165.5447235107422,3127800,SHW
2020-03-12,154.89223531633175,162.11377698597525,149.90813303457287,153.609619140625,3269100,SHW
2020-03-13,159.95271909870704,160.87251786876112,147.31741456198137,158.92152404785156,4273800,SHW
2020-03-16,142.90297358823403,143.43129713142974,129.03915365593895,129.2396697998047,4736700,SHW
2020-03-17,132.1136857786891,138.18944517334592,120.21040469687604,133.7941436767578,5943600,SHW
2020-03-18,123.74002345155525,130.55099027771342,103.57446824519346,128.21807861328125,5138100,SHW
2020-03-19,126.93865047092578,142.89032120806036,123.52043323165037,141.6681671142578,3081600,SHW
2020-03-20,144.24610462737613,145.45871551393807,129.21104669164444,131.34982299804688,3788400,SHW
2020-03-23,130.7514945563633,134.56753837069004,124.3701893177213,126.25753021240234,2876700,SHW
2020-03-24,133.2149162258996,146.534494909273,132.5433623778603,144.50074768066406,3735300,SHW
2020-03-25,143.94378328214574,151.12394903523747,142.34606378571175,143.7496337890625,2766900,SHW
2020-03-26,148.00489567803046,150.6274435889091,144.4943826433658,148.35818481445312,2562900,SHW
2020-03-27,143.5395711294461,150.06091636323012,143.2213064160409,146.29579162597656,1990500,SHW
2020-03-30,150.11184534971844,154.8317936657966,147.32380548915765,153.35183715820312,2259600,SHW
2020-03-31,151.65225016159465,153.32634128538223,145.62421962743423,146.251220703125,3840600,SHW
2020-04-01,140.0099765700212,141.47719952399342,134.11879383970148,135.25820922851562,3430500,SHW
2020-04-02,133.73683979141703,140.02902416219698,131.13021672694722,139.0551300048828,3257700,SHW
2020-04-03,138.44727075169783,140.86293575858596,132.47653988675398,133.68276977539062,2051400,SHW
2020-04-06,140.9266145510086,147.35247463054262,139.43711493737308,145.96482849121094,2193300,SHW
2020-04-07,151.29264066790995,154.35120197626276,147.05009664466905,147.47021484375,2435700,SHW
2020-04-08,149.6662479803924,156.57906748609764,147.05643392314673,155.41419982910156,1770900,SHW
2020-04-09,158.57780435512564,164.91773344519913,155.204154769348,156.63636779785156,3194100,SHW
2020-04-13,153.50459182492185,156.71911624520672,150.50330256546735,155.6974639892578,2571900,SHW
2020-04-14,159.13476417056395,162.5243228885776,155.9552499311604,160.53196716308594,2263200,SHW
2020-04-15,156.1939615221718,159.12840705001472,154.6280759785302,156.80503845214844,1869900,SHW
2020-04-16,159.03615426793914,159.76817051901506,151.5281652802102,154.3703155517578,2226000,SHW
2020-04-17,158.35187368347823,164.882763163976,158.35187368347823,164.46583557128906,1824300,SHW
2020-04-20,161.30540394262374,163.88020874441628,156.88463445590955,157.82034301757812,1747200,SHW
2020-04-21,155.43967619074175,156.8718893105565,152.64846030803636,154.32891845703125,984600,SHW
2020-04-22,157.43841815207978,160.8407257166507,157.43841815207978,159.2270965576172,1117200,SHW
2020-04-23,159.27484493180032,161.89420239109617,158.38049841622168,158.72105407714844,915300,SHW
2020-04-24,159.64083617775776,161.2799176526902,157.412939490703,161.06349182128906,807300,SHW
2020-04-27,160.39515858245528,163.85792882356532,158.27230560849625,162.7821807861328,1401000,SHW
2020-04-28,165.1819503812343,165.46202923072943,160.74527062865113,161.91331481933594,1564500,SHW
2020-04-29,170.5925050733152,178.1132121816393,166.7669032422387,171.50274658203125,2886600,SHW
2020-04-30,168.00497925603764,173.01772566662905,166.65551920344677,170.71026611328125,2059200,SHW
2020-05-01,167.2952386593913,168.60332210257417,165.52248430227192,167.5498504638672,1241100,SHW
2020-05-04,166.8400852925557,168.64149704531337,164.53264066820168,168.3136749267578,1184400,SHW
2020-05-05,169.94324130017554,171.78283929063176,168.53330437712106,169.53904724121094,1121700,SHW
2020-05-06,170.27420592743985,170.7834440109982,166.59501067332255,166.7796173095703,1025700,SHW
2020-05-07,168.60648054279764,169.73314776075796,167.47662266481646,168.22454833984375,1172700,SHW
2020-05-08,171.56641023535082,176.18769604252824,170.1787642551033,174.94644165039062,1477200,SHW
2020-05-11,172.88722526140955,179.4308470384495,172.75672871187723,177.8617706298828,2395800,SHW
2020-05-12,177.30480005774226,179.4276526698081,176.14947509765625,176.14947509765625,1867800,SHW
2020-05-13,175.18832562166668,176.54415245508764,171.77010815322777,174.5135955810547,1466700,SHW
2020-05-14,171.9674398540074,173.6542648723683,168.1068279982004,173.63198852539062,1631100,SHW
2020-05-15,172.02150862527049,180.89805603027344,171.64276707790214,180.89805603027344,2658900,SHW
2020-05-18,184.59636050936928,186.5441785923402,182.01837970000273,182.12977600097656,1856700,SHW
2020-05-19,181.7001114473773,183.21188714016176,179.02982007455782,179.42129516601562,1665000,SHW
2020-05-20,181.66825691322367,183.19913268567294,179.6026906229693,179.7045440673828,1890000,SHW
2020-05-21,180.51169047281147,182.24400307759643,179.61203286275267,181.84521484375,1605300,SHW
2020-05-22,182.38436778703286,184.18366832617664,181.18801774063402,184.17410278320312,837600,SHW
2020-05-26,186.630579694001,186.91450833376294,184.83446306630407,186.03399658203125,1377900,SHW
2020-05-27,186.6305928222537,186.79011101741264,182.65871681656338,185.9478759765625,1355100,SHW
2020-05-28,188.2257744830289,190.11440726162587,186.90818280205264,188.2289581298828,1647900,SHW
2020-05-29,187.67384037256247,190.2356244806119,186.70081279528355,189.45401000976562,1315500,SHW
2020-06-01,189.31681653350654,189.79854019938136,185.04823313381524,185.82028198242188,1040700,SHW
2020-06-02,185.14709869254753,191.15437548674745,184.7770363755677,190.49398803710938,1582200,SHW
2020-06-03,191.19589753144697,192.48794691672256,189.21155104865028,189.5529022216797,1545900,SHW
2020-06-04,188.40761708943205,189.1828496818117,182.42904974082316,183.4914093017578,1907700,SHW
2020-06-05,186.00534962012864,188.5288571870641,180.67760399927477,186.72315979003906,2654400,SHW
2020-06-08,186.1297770446571,186.39775834312238,182.00476355340365,183.4403839111328,2092500,SHW
2020-06-09,182.07174457505818,186.91138441204893,181.92499013556343,185.60018920898438,1523700,SHW
2020-06-10,186.00527640099048,186.8794062149822,184.19321242327888,185.34170532226562,1123200,SHW
2020-06-11,183.1755660429036,183.81680797945018,173.5313948018283,174.29067993164062,2883300,SHW
2020-06-12,178.71873362813528,179.06646664115004,172.00959381699388,174.7053680419922,2205600,SHW
2020-06-15,170.9983172754363,182.48327855653537,170.9887371278833,181.84840393066406,2628300,SHW
2020-06-16,187.0900270066923,187.69617583210507,180.59464274350978,183.87423706054688,1303800,SHW
2020-06-17,185.1216282515412,187.58769839571923,183.9380273243146,185.6735382080078,1228800,SHW
2020-06-18,184.39744694187667,186.6433928833653,184.2538761571703,185.5778350830078,834900,SHW
2020-06-19,188.75852693746688,188.79362007007785,184.66542342413632,186.5253448486328,2114100,SHW
2020-06-22,189.64542501327625,189.64542501327625,183.1596210448843,185.823486328125,1333200,SHW
2020-06-23,188.1236579713297,188.1236579713297,183.16599017250823,183.86465454101562,1479600,SHW
2020-06-24,183.43078904152696,183.50097530948693,180.60102358791252,180.7764892578125,1248300,SHW
2020-06-25,181.08913883576855,183.21704155125244,177.8669670995637,182.8693084716797,985500,SHW
2020-06-26,182.74169209340084,183.08305789259995,177.33419496416676,177.86697387695312,1648500,SHW
2020-06-29,179.0026800092484,181.781404554075,176.42494869998566,180.56910705566406,1030800,SHW
2020-06-30,181.07958032059682,184.9972332878534,179.84175497324978,184.349609375,1443300,SHW
2020-07-01,184.32403756793582,185.65437821173256,182.32056018453176,184.25704956054688,1906800,SHW
2020-07-02,185.94470967380528,187.13147959237008,185.09609265768643,185.9829864501953,1351500,SHW
2020-07-06,188.22575711946087,189.09668890804613,186.2350287669112,188.91485595703125,1644600,SHW
2020-07-07,186.78692978792589,188.72980112193272,186.34348289262442,187.8237762451172,1329900,SHW
2020-07-08,188.22574007580388,190.02504056308317,183.5679487489001,186.9879150390625,1419000,SHW
2020-07-09,187.3005425910131,187.50471945152813,182.483247982836,184.93655395507812,1049400,SHW
2020-07-10,185.75645320982036,187.14739980919353,182.68422026261334,186.2477569580078,820800,SHW
2020-07-13,187.82379902757754,188.4299478525056,183.6317832250925,183.77215576171875,1142100,SHW
2020-07-14,183.52010374078046,187.31014725026202,183.52010374078046,187.17295837402344,1150500,SHW
2020-07-15,188.22576481153567,190.7907325642923,187.2431570871712,190.5993194580078,1210200,SHW
2020-07-16,189.76666431877624,192.53580897096367,189.28174235410066,191.02362060546875,1049700,SHW
2020-07-17,191.41602112125204,195.6048384065752,191.08103724273647,194.63499450683594,1822200,SHW
2020-07-20,194.19473713536473,195.47722091448225,193.4960727786638,193.99374389648438,970800,SHW
2020-07-21,196.20139796283965,196.20777985913568,193.96821618732073,195.69094848632812,1511100,SHW
2020-07-22,195.02101088849446,199.6851843870368,195.02101088849446,199.67880249023438,1146900,SHW
2020-07-23,198.70580230617693,200.48915570477132,195.5219071425906,197.3180389404297,1140600,SHW
2020-07-24,197.00537148295967,198.38356921397752,195.85369459505011,197.80294799804688,1344600,SHW
2020-07-27,199.78092453454585,201.58660726249835,198.92274185018266,199.55760192871094,2471700,SHW
2020-07-28,207.3673470325817,210.51613394097313,198.29741598164182,202.11935424804688,3127500,SHW
2020-07-29,202.5915334217647,207.6800085269225,202.42883155039613,206.61126708984375,2015400,SHW
2020-07-30,204.6014075577462,207.42797469727716,203.94420357109078,206.61126708984375,1373100,SHW
2020-07-31,206.1167628005364,207.2078334874002,204.2568414966106,206.70376586914062,1772100,SHW
2020-08-03,206.9494036569393,208.2127562628103,204.4610044271319,204.54075622558594,1411500,SHW
2020-08-04,204.45781178573648,209.87170457583434,204.45781178573648,207.65765380859375,1848600,SHW
2020-08-05,208.35632179125793,210.20667750888592,207.60023498535156,207.60023498535156,1410600,SHW
2020-08-06,207.4566851931833,210.20669876310666,207.16637458467426,208.8253173828125,1289100,SHW
2020-08-07,208.66261273424928,209.77919647638396,208.19683646660374,209.51121520996094,1127700,SHW
2020-08-10,209.28153043481572,210.2992167011788,207.1281001031446,207.76614379882812,1049100,SHW
2020-08-11,208.96248222586047,210.95002692637874,207.3864895595921,208.1330108642578,1179300,SHW
2020-08-12,209.35167268587912,215.57907423208434,208.8093283566331,214.35081481933594,1722300,SHW
2020-08-13,213.00135840592807,215.19946186455584,212.2516534652104,213.50222778320312,834600,SHW
2020-08-14,213.80529618255278,215.01441004269014,211.6135892860647,212.65042114257812,678900,SHW
2020-08-17,213.98395973672035,215.07821405804395,212.3664921125359,214.06690979003906,1032900,SHW
2020-08-18,215.3430211091385,215.67162308654034,213.32358152702636,213.7415008544922,887400,SHW
2020-08-19,214.5103532485477,214.64434386949898,211.78586755328286,212.18145751953125,949800,SHW
2020-08-20,212.04720361118993,214.30726844665014,212.04720361118993,213.39620971679688,957900,SHW
2020-08-21,213.49855507103118,216.71763283229532,212.42126108467542,216.03993225097656,1068600,SHW
2020-08-24,217.37612263734363,217.88758805113946,213.5944071889381,214.63014221191406,786300,SHW
2020-08-25,215.6818745884402,216.93179829448238,213.01582138993143,214.27212524414062,810000,SHW
2020-08-26,214.15703989500432,217.02449201397093,213.25877067573865,216.3244171142578,917100,SHW
2020-08-27,217.4560696784718,217.4560696784718,214.5182892604489,214.75485229492188,800400,SHW
2020-08-28,215.44847205198144,216.21888941836556,214.07709167840497,216.06863403320312,1015200,SHW
2020-08-31,216.21251622570944,216.21251622570944,214.07071827190273,214.5150604248047,1129800,SHW
2020-09-01,214.0195729564471,219.30691528320312,213.52088248688258,219.30691528320312,1512600,SHW
2020-09-02,218.83059203278006,223.70877033465823,218.49493192392333,223.5009765625,1393500,SHW
2020-09-03,222.81048068680502,222.81048068680502,214.57577468311354,217.00526428222656,1576800,SHW
2020-09-04,217.61905274193424,218.8242128060187,211.32793487568202,217.25462341308594,1858500,SHW
2020-09-08,214.44474898220435,215.23433619552762,211.52615321284858,213.95565795898438,1951800,SHW
2020-09-09,219.5498784413942,222.9735446638131,218.05701170315473,221.9889678955078,1585200,SHW
