Date,Open,High,Low,Close,Volume,Ticker,HA_Close,HA_Open,HA_High,HA_Low,HA_50_MA,HA_100_MA,MACD_Line,Signal_Line,MACD_Hist
2022-01-03,164.4210588296283,166.70195442672193,164.02683296694437,166.27955627441406,2667500,ADI,165.35735062442717,165.35030755202118,166.70195442672193,164.02683296694437,,,0.0,0.0,0.0
2022-01-04,166.77699681018728,168.50409958393692,163.43545175194734,164.7777099609375,3889300,ADI,165.87356452675226,165.3538290882242,168.50409958393692,163.43545175194734,,,-0.11980540392406169,-0.02396108078481234,-0.09584432313924936
2022-01-05,164.56188519609154,166.30773668538677,162.13080389775948,162.2340545654297,3655200,ADI,163.80862008616688,165.61369680748822,166.30773668538677,162.13080389775948,,,-0.41521741400279666,-0.10221234742840922,-0.3130050665743874
2022-01-06,162.47810668692273,164.22397246942143,161.48313921402018,162.75030517578125,3584400,ADI,162.73388088653638,164.71115844682754,164.71115844682754,161.48313921402018,,,-0.6007513627942558,-0.20192015050157855,-0.39883121229267726
2022-01-07,162.47811123695453,163.0976009274728,155.81378113415715,158.47950744628906,6747500,ADI,159.9672501862184,163.72251966668196,163.72251966668196,155.81378113415715,,,-1.0799569664758906,-0.377527513696441,-0.7024294527794496
2022-01-10,157.79426839277394,160.25349277685726,155.23179336464702,159.94374084472656,6017100,ADI,158.3058238447512,161.84488492645016,161.84488492645016,155.23179336464702,,,-1.326290806904069,-0.5672801723379667,-0.7590106345661024
2022-01-11,158.4137787883553,163.35100451057943,158.12280359472598,162.97555541992188,3789300,ADI,160.71578557839564,160.0753543856007,163.35100451057943,158.12280359472598,,,-1.26231882623361,-0.7062879031170954,-0.5560309231165146
2022-01-12,164.62754466600796,164.62754466600796,161.41740780943107,163.0881805419922,1993400,ADI,163.4401694208598,160.39556998199816,164.62754466600796,160.39556998199816,,,-1.188828588606043,-0.802796040214885,-0.38603254839115797
2022-01-13,164.8340885686049,165.45359259296356,158.85497385031607,159.36183166503906,3954000,ADI,162.12612166923088,161.91786970142897,165.45359259296356,158.85497385031607,,,-1.414961462830206,-0.9252291247379493,-0.4897323380922568
2022-01-14,158.07586834192827,161.5582037617366,157.77549761244865,161.44557189941406,2869600,ADI,159.7137854038819,162.02199568532993,162.02199568532993,157.77549761244865,,,-1.4097818844764163,-1.0221396766856428,-0.3876422077907735
2022-01-18,158.33871410613148,159.6809584489344,155.97334431379883,156.28309631347656,4160300,ADI,157.56902829558533,160.86789054460593,160.86789054460593,155.97334431379883,,,-1.8014793341090467,-1.1780076081703237,-0.623471725938723
2022-01-19,156.8462551043543,158.43253967099676,152.96967954617898,153.0541534423828,3736600,ADI,155.3256569409782,159.21845942009563,159.21845942009563,152.96967954617898,,,-2.3454146096166255,-1.4114890084595841,-0.9339256011570414
2022-01-20,153.7675560688186,154.6498630236767,148.86786864055964,148.89602661132812,4021300,ADI,151.54532858609576,157.27205818053693,157.27205818053693,148.86786864055964,,,-3.076548779404817,-1.7445009626486307,-1.3320478167561862
2022-01-21,149.07435640722022,152.697481992719,147.3284907661291,149.7313995361328,5547500,ADI,149.7079321755503,154.40869338331635,154.40869338331635,147.3284907661291,,,-3.5476748753580694,-2.1051357451905184,-1.442539130167551
2022-01-24,149.25270388950761,151.79641713758278,142.17538533004011,151.53359985351562,6665200,ADI,148.68952655266153,152.05831277943332,152.05831277943332,142.17538533004011,,,-3.732596151708492,-2.430627826494113,-1.301968325214379
2022-01-25,147.7320895627848,149.797088275892,145.88297336795463,146.2115020751953,4064200,ADI,147.40591332045668,150.3739196660474,150.3739196660474,145.88297336795463,,,-4.259495593823885,-2.7964013799600678,-1.4630942138638177
2022-01-26,149.24327945243706,154.96897074532106,147.68513863208324,149.96603393554688,5850000,ADI,150.46585569134706,148.88991649325203,154.96897074532106,147.68513863208324,,,-4.324260471648955,-3.1019731982978453,-1.2222872733511099
2022-01-27,152.62242107720311,153.7018481750946,144.587674265391,145.1039276123047,4691100,ADI,149.00396778249836,149.67788609229956,153.7018481750946,144.587674265391,,,-4.7135831969084165,-3.42429519801996,-1.2892879988884567
2022-01-28,144.6627635878797,148.9711193075332,141.90316787282956,148.89602661132812,3839700,ADI,146.10826934489265,149.34092693739896,149.34092693739896,141.90316787282956,,,-4.662388452424267,-3.6719138489008216,-0.9904746035234453
2022-01-31,148.60501661892974,154.15235040027898,147.56312897670324,153.90830993652344,4504800,ADI,151.05720148310883,147.7245981411458,154.15235040027898,147.56312897670324,,,-4.169305712685514,-3.7713922216577602,-0.39791349102775353
2022-02-01,154.03036845026088,155.34445478592852,151.16752215919902,155.22242736816406,3038000,ADI,153.94119319088813,149.39089981212732,155.34445478592852,149.39089981212732,,,-3.6306439908483696,-3.7432425754958825,0.11259858464751282
2022-02-02,155.27871415759336,159.03326220891117,154.78123768659088,158.54518127441406,2824500,ADI,156.90959883187736,151.6660465015077,159.03326220891117,151.6660465015077,,,-2.902177726336646,-3.575029605664035,0.6728518793273892
2022-02-03,155.47586500547976,157.33436264844417,151.6556190548047,152.0780029296875,4452100,ADI,154.13596240960402,154.28782266669253,157.33436264844417,151.6556190548047,,,-2.814269065385872,-3.4228774976084027,0.6086084322225305
2022-02-04,150.3227222057511,152.41589320037662,147.15013862364486,151.1487274169922,5174400,ADI,150.2593703616912,154.21189253814828,154.21189253814828,147.15013862364486,,,-2.7874535563615552,-3.2957927093590333,0.5083391529974781
2022-02-07,151.19565485214608,153.23249549314482,150.4635191128918,150.9516143798828,2443300,ADI,151.46082095951635,152.23563144991974,153.23249549314482,150.4635191128918,,,-2.750402518845675,-3.186714671256362,0.43631215241068677
2022-02-08,151.05487504428572,153.63612729854188,150.55739848289915,153.11988830566406,3173200,ADI,152.0920722828477,151.84822620471806,153.63612729854188,150.55739848289915,,,-2.517062589175822,-3.052784254840254,0.5357216656644321
2022-02-09,155.23180836139235,158.01016616003696,153.44838927584274,157.88815307617188,3207900,ADI,156.144629218361,151.97014924378288,158.01016616003696,151.97014924378288,,,-1.92518753336347,-2.8272649105448977,0.9020773771814277
2022-02-10,153.76752894160484,158.0007768957688,151.14872354239904,151.74945068359375,3462600,ADI,153.6666200158416,154.05738923107194,158.0007768957688,151.14872354239904,,,-1.9292253581792522,-2.647657000071769,0.7184316418925167
