Date,HA_Open,HA_High,HA_Low,HA_Close,HA_50_MA,HA_100_MA,MACD_Line,Signal_Line,MACD_Hist,Buy_Signal,Sell_Signal
2020-04-17,46.531147567976205,49.46766995499544,46.531147567976205,49.0682962886784,47.15775094766036,,0.1960981494769811,-0.5343583322748803,0.7304564817518614,True,False
2020-04-20,47.7997219283273,49.129923371620144,47.7997219283273,48.37453537767707,47.07695862134168,,0.3560519611547832,-0.3562762735889476,0.7123282347437307,True,False
2020-04-21,48.08712865300218,48.08712865300218,46.11748730684592,46.85233582304745,46.98973112732214,,0.3884723967978658,-0.2073265395115849,0.5957989363094507,False,False
2020-04-22,47.46973223802482,48.48178451778419,47.46973223802482,48.14174526210546,46.92688993932091,,0.5245023864196199,-0.0609607543253439,0.5854631407449639,True,False
2020-04-23,47.80573875006514,48.500043001926755,47.705855729712574,48.11664251999944,46.834293248310686,,0.6025269971237179,0.0717367959644684,0.5307902011592496,False,False
2020-04-24,47.96119063503229,48.28095596823725,47.46851464021212,47.97514915640549,46.71983185751615,,0.6633448311277235,0.1900584029971194,0.473286428130604,True,False
2020-04-27,47.96816989571889,49.06601463571992,47.96816989571889,48.69630816454919,46.62264210326122,,0.7602346405929481,0.3040936505162852,0.4561409900766629,True,False
2020-04-28,48.33223903013403,49.04776024052298,48.08926198497034,48.53656041640311,46.53423905675093,,0.7728667422543225,0.3978482688638927,0.3750184733904298,False,False
2020-04-29,48.43439972326857,49.924105587315545,48.43439972326857,49.374110618292505,46.506806235435434,,0.8992076641921187,0.4981201479295379,0.4010875162625808,True,False
2020-04-30,48.90425517078054,49.66850047505998,48.34485842792035,48.99755155208219,46.44760754223976,,0.8896373489798677,0.5764235881396039,0.3132137608402637,False,False
2020-05-01,48.950903361431365,48.950903361431365,46.637815110492426,47.29278907385506,46.37040965264859,,0.7241749901913863,0.6059738685499604,0.1182011216414259,True,False
2020-05-04,48.12184621764321,48.12184621764321,46.81125481564432,47.33158420097596,46.30239757759653,,0.6627480637210894,0.6173287075841862,0.0454193561369031,True,False
2020-05-05,47.72671520930959,47.9979838404539,47.08512758010844,47.48678308104314,46.27759419495626,,0.5750287602298414,0.6088687181133173,-0.0338399578834759,False,False
2020-05-06,47.606749145176366,48.03449010316118,47.46852025971553,47.66478447315707,46.24301265891814,,0.5303340840534148,0.5931617913013368,-0.062827707247922,True,False
2020-05-07,47.63576680916672,48.36311835399488,47.55980396787508,48.0071050130639,46.21156986016996,,0.50383729552631,0.5752968921463315,-0.0714595966200215,False,False
2020-05-08,47.82143591111531,48.691745634743256,47.82143591111531,48.23075318915774,46.20245935587884,,0.5195715569092272,0.5641518250989107,-0.0445802681896835,True,False
2020-05-11,48.02609455013652,48.22619236587071,47.81540639944756,47.97515640077129,46.211386627620605,,0.4888397726052531,0.5490894146001792,-0.0602496419949261,True,False
2020-05-12,48.0006254754539,48.05274127262853,46.628688082312976,47.34527819156048,46.16272859276592,,0.3645240739635653,0.5121763464728565,-0.1476522725092911,False,False
2020-05-13,47.67295183350719,47.67295183350719,46.080964901344196,46.85917451261168,46.09801834954624,,0.2498633144025603,0.4597137400587973,-0.2098504256562369,True,False
2020-05-14,47.26606317305944,47.60544478301838,45.45110393054057,46.66291978949196,46.01084546834338,,0.2431107463264936,0.4163931413123365,-0.1732823949858429,False,False
2020-05-15,46.9644914812757,46.9644914812757,45.07683768400579,45.823096820895145,45.91686839502447,,0.0675632250503071,0.3466271580599307,-0.2790639330096236,True,False
2020-05-18,46.39379415108542,47.64196340376715,46.34570928270099,46.959603887809294,45.86714313451547,,0.0799944891390183,0.2933006242757482,-0.2133061351367299,True,False
2020-05-19,46.676699019447355,46.97557175360283,46.37308689660583,46.65150827195674,45.85710279870026,,0.0116324248774901,0.2369669843960966,-0.2253345595186064,False,False
2020-05-20,46.66410364570205,47.55067419865039,46.099232866148206,47.01437159026623,45.8238004947435,,0.0329449608145893,0.1961625796797952,-0.1632176188652059,True,False
2020-05-21,46.83923761798414,47.660215022752354,46.272673365559655,46.955033667288234,45.808889120890335,,-0.0301069759359009,0.1509086685566559,-0.1810156444925569,False,False
2020-05-22,46.89713564263619,46.89713564263619,45.28679418073574,45.89612524328534,45.83225573705562,,-0.1483427183056491,0.0910583911841949,-0.2394011094898441,True,False
2020-05-26,46.39663044296076,46.92081189523059,46.36396903444058,46.626414679793,45.83392140587516,48.49223930189483,-0.1650098235967263,0.0398447482280107,-0.204854571824737,False,False
2020-05-27,46.51152256137688,47.231178283691406,46.32744917159362,46.84321337895278,45.93663556882409,48.41955211053344,-0.109193082053359,0.0100371821717367,-0.1192302642250958,True,False
2020-05-28,46.67736797016483,47.121642218749066,45.73410019579034,46.432435593333494,46.01580665092299,48.35476134866585,-0.1705349810843017,-0.0260772504794709,-0.1444577306048308,False,False
2020-05-29,46.554901781749166,46.554901781749166,45.51501012687628,45.930359623099704,46.13177753949745,48.294535347791715,-0.2130107339126965,-0.063463947166116,-0.1495467867465804,True,False
2020-06-01,46.242630702424435,46.81126381928307,46.13575219581933,46.50089344920588,46.26071851738752,48.23707567479154,-0.1928879350883789,-0.0893487447505686,-0.1035391903378103,True,False
2020-06-02,46.371762075815155,47.50503010901806,46.371762075815155,47.19237628224613,46.35875911980032,48.17992964700361,-0.103560569272382,-0.0921911096549313,-0.0113694596174506,False,False
2020-06-03,46.78206917903064,48.60958335900549,46.78206917903064,48.237594284846736,46.504177040252046,48.12577552648408,0.0440669672319273,-0.0649394942775596,0.1090064615094869,True,False
2020-06-04,47.50983173193869,49.63198094225901,47.50983173193869,49.00667505469218,46.60208081455946,48.079990352374395,0.2480680922453686,-0.0023379769729739,0.2504060692183426,False,False
2020-06-05,48.258253393315435,51.43031143586006,48.258253393315435,50.68633411733528,46.71938287253628,48.04469440136112,0.4720662163910845,0.0925428616998377,0.3795233546912467,True,False
2020-06-08,49.47229375532535,50.919108293553414,49.47229375532535,50.61786674354384,46.82641506191733,48.005955853231974,0.6691269330852805,0.2078596759769262,0.4612672571083542,True,False
2020-06-09,50.0450802494346,51.69504968739171,50.0450802494346,51.00127873818726,46.984978207611135,47.98240009983334,0.8916280933532832,0.3446133594521977,0.5470147339010856,False,False
2020-06-10,50.52317949381093,52.98217118839447,50.52317949381093,52.31350312579505,47.16435462086722,47.97214741874178,1.1242420272060445,0.5005390930029671,0.6237029342030772,True,False
2020-06-11,51.41834130980299,51.49421468873664,50.216214700557686,50.734261534747745,47.30141994478165,47.950533230855065,1.1108983709101423,0.6226109485844021,0.4882874223257402,False,False
2020-06-12,51.07630142227536,51.91412554512135,50.526583852224576,51.28425521779809,47.47267157841527,47.93731271942151,1.1576915101685827,0.7296270609012383,0.4280644492673444,True,False
2020-06-15,51.18027832003673,51.22948689062498,49.7689184227871,50.51974195519548,47.61640062045948,47.91235526832675,1.1826164503910732,0.8202249387992053,0.3623915115918679,True,False
2020-06-16,50.8500101376161,52.032794433276464,50.70002544669511,51.332177490158,47.77683504659807,47.90565007593872,1.1726463070112487,0.890709212441614,0.2819370945696346,False,False
2020-06-17,51.091093813887056,51.86848157970176,51.019525156660436,51.453132137810385,47.9057759943568,47.89701205747848,1.209727855129131,0.9545129409791177,0.2552149141500135,True,False
2020-06-18,51.27211297584872,51.99873525115888,51.27211297584872,51.62166639418363,48.01627028369055,47.91151328213203,1.222793229952153,1.0081689987737246,0.2146242311784281,False,False
2020-06-19,51.446889685016174,51.961961068846286,50.83075419577756,51.40095614119544,48.1286034967437,47.91591764340135,1.157469289022437,1.0380290568234671,0.1194402321989698,True,False
2020-06-22,51.423922913105805,51.50211715698242,50.87673402512623,51.23081129107868,48.25410204715785,47.91034641259685,1.1437203887719178,1.059167323213157,0.0845530655587605,True,False
2020-06-23,51.32736710209224,52.56893867685497,51.32736710209224,52.21256177170141,48.41041813373636,47.930643611402736,1.1756711359452936,1.0824680857595848,0.0932030501857088,False,False
2020-06-24,51.76996443689683,52.47697251077119,51.649258627201135,52.07920990815827,48.5307021939169,47.95758752885723,1.1741004375673114,1.10079455612113,0.0733058814461813,True,False
2020-06-25,51.92458717252755,52.50455570737574,51.45612058213152,52.10909372025537,48.66719392714188,47.98539544053297,1.1932370396569991,1.119283052828304,0.0739539868286953,False,False
2020-06-26,52.01684044639146,52.66091039989046,51.695246457109576,52.14589062442654,48.7560401168834,47.98920103773656,1.1425438457801889,1.1239352114186811,0.0186086343615077,True,False
2020-06-29,52.081365535409006,52.081365535409006,51.18942757795257,51.68605512044542,48.808395293518736,47.98307312058955,1.0942086087397414,1.1179898908828931,-0.0237812821431517,True,False
2020-06-30,51.88371032792721,52.41259696030498,51.676849701419755,52.007936143333254,48.88106330883186,47.97901096508677,1.0717476191786943,1.1087414365420534,-0.036993817363359,False,False
2020-07-01,51.94582323563023,52.8540499505138,51.94582323563023,52.42639741570625,48.99254454068504,47.991137834003595,1.045605046872602,1.096114158608163,-0.0505091117355611,True,False
2020-07-02,52.18611032566824,54.3255314612683,52.18611032566824,53.707046588316565,49.103850567209264,48.01537025326508,1.1452634158646902,1.1059440100594686,0.0393194058052215,False,False
2020-07-06,52.9465784569924,57.13974830240438,52.9465784569924,56.38560972430189,49.269229911295305,48.051761579803006,1.4494608547023589,1.1746473789880467,0.2748134757143121,True,False
2020-07-07,54.66609409064714,56.560357421618995,54.66609409064714,56.135004613950784,49.43242702044621,48.07612943898118,1.5854378126011852,1.2568054657106744,0.3286323468905108,False,False
2020-07-08,55.40054935229897,57.700766307869635,55.40054935229897,57.12826383248445,49.60106613380493,48.111854118533074,1.8118310363811645,1.3678105798447726,0.4440204565363919,True,False
2020-07-09,56.26440659239171,59.751642019015314,56.26440659239171,58.76528361481314,49.80564059777313,48.16993982726203,2.1292249604553035,1.5200934559668788,0.6091315044884247,False,False
2020-07-10,57.514845103602426,59.37457961785224,57.514845103602426,58.87565417086917,49.99567146882466,48.25123885213005,2.285402218599593,1.6731552084934218,0.6122470101061712,True,False
2020-07-13,58.1952496372358,61.692184325149135,58.1952496372358,60.31496118521976,50.2220196614874,48.33481360186359,2.4712244707476145,1.8327690609442604,0.6384554098033541,True,False
2020-07-14,59.255105411227774,61.64617971929064,59.255105411227774,61.00240445387355,50.496211969087774,48.43331081086818,2.727307697376048,2.011676788230618,0.71563090914543,False,False
2020-07-15,60.12875493255066,61.811734938298216,59.92639383730245,61.06909380423292,50.77096216115291,48.53667986937473,2.830834798835923,2.175508390351679,0.6553264084842438,True,False
2020-07-16,60.59892436839179,61.27830417226211,59.15384463650205,60.45059214085588,51.030238342349165,48.65391626865271,2.9185676834236816,2.32412024896608,0.5944474344576016,False,False
2020-07-17,60.52475825462383,62.53829467639476,60.52475825462383,61.637007909407885,51.30968281107419,48.776347734996165,2.940107317514922,2.4473176626758484,0.4927896548390738,True,False
2020-07-20,61.08088308201586,61.60020042731764,60.514977201577096,61.24382179250833,51.57441714666308,48.89299350341652,2.9594243970993475,2.549739009560549,0.4096853875387989,True,False
2020-07-21,61.16235243726209,63.687886884349126,61.16235243726209,62.90845589674639,51.86797120081484,49.03521527834685,3.008329893547703,2.6414571863579797,0.3668727071897235,False,False
2020-07-22,62.035404167004245,63.36599157584144,62.035404167004245,62.896952528637605,52.166407123372174,49.1888968754964,3.065185306113051,2.726202810308994,0.338982495804057,True,False
2020-07-23,62.46617834782093,62.99812175570967,61.38868068895796,62.28077200290019,52.46511699959897,49.31392279618244,2.9896966445032547,2.7789015771478462,0.2107950673554084,False,False
2020-07-24,62.37347517536056,70.71424441615031,62.37347517536056,67.4907645188905,52.87774879972454,49.4878835746354,3.375554994765885,2.8982322606714543,0.4773227340944306,True,False
2020-07-27,64.93211984712553,76.70135374443169,64.93211984712553,75.51496507845785,53.45478970550386,49.73281758692363,4.325357840918052,3.183657376720774,1.141700464197278,True,False
2020-07-28,70.2235424627917,73.18817474944471,70.2235424627917,71.81324989709258,53.974592767027815,49.94573058102615,4.555814079956207,3.4580887173678607,1.097725362588346,False,False
2020-07-29,71.01839617994213,76.67375637182195,70.8705683599494,73.62271395220371,54.507854968315705,50.187499051415585,5.106299943982101,3.7877309626907087,1.3185689812913926,True,False
2020-07-30,72.32055506607293,74.75163045194498,72.29608518336892,73.53535452564971,55.04553189338955,50.45131734604491,5.27838215674236,4.085861201501039,1.1925209552413207,False,False
2020-07-31,72.92795479586133,73.36290512302105,71.2844323944157,72.60876920205774,55.55741984562539,50.69061017018444,5.2767519555016875,4.3240393523011695,0.952712603200518,True,False
2020-08-03,72.76836199895953,72.7927278842502,71.1924854512145,72.02939122895476,56.05890699685872,50.933898058874526,5.219744119549965,4.503180305750929,0.716563813799036,True,False
2020-08-04,72.39887661395716,73.74919891357422,72.39887661395716,73.21808210688495,56.60534613413071,51.218800935593165,5.206568584478077,4.643857961496359,0.5627106229817187,False,False
2020-08-05,72.80847936042105,77.25316216123005,72.80847936042105,75.22526672466381,57.17732317502812,51.50562229045165,5.242555352617472,4.763597439720582,0.4789579128968908,True,False
2020-08-06,74.01687304254243,75.50577026420288,73.77677339024248,74.6964521679732,57.73438795080853,51.835511759816306,5.129571083853378,4.836792168547141,0.2927789153062372,False,False
2020-08-07,74.35666260525781,74.35666260525781,73.03183805482345,73.73998901245923,58.28053901919105,52.14817283505701,4.946645678918159,4.858762870621344,0.0878828082968148,True,False
2020-08-10,74.04832580885852,74.35617039168609,72.85709363472213,73.68710546392245,58.83567393600751,52.483725737752486,4.735217710889856,4.834053838675047,-0.0988361277851908,True,False
2020-08-11,73.86771563639049,73.86771563639049,71.67990112304688,72.2340059634578,59.350336186292544,52.80552735184003,4.37401207690165,4.742045486320367,-0.3680334094187172,False,False
2020-08-12,73.05086079992415,73.1605952585871,71.4867768307342,72.38576371394655,59.85420393492655,53.10648152736344,4.147549326784613,4.623146254413217,-0.4755969276286036,True,False
2020-08-13,72.71831225693535,72.74674964399065,71.57875811903396,72.2478249867349,60.33440854896431,53.419292794608175,3.8428894996014833,4.46709490345087,-0.6242054038493867,False,False
2020-08-14,72.48306862183512,72.8663129640889,71.78108933804278,72.22023600844295,60.79867976803933,53.70038029129939,3.568472494267567,4.2873704216142094,-0.7188979273466423,True,False
2020-08-17,72.35165231513903,74.39297260858724,72.35165231513903,73.69861619349413,61.25892540956251,53.9891541410494,3.4433958659997046,4.118575510491309,-0.6751796444916041,True,False
2020-08-18,73.02513425431658,74.32858341900683,72.88468520414418,73.5054706416546,61.71667748752472,54.271546274721025,3.2489349633127205,3.944647401055591,-0.6957124377428707,False,False
2020-08-19,73.26530244798559,73.26530244798559,71.96500413574572,72.43174349548076,62.14528678267059,54.56513249514087,2.9957270102923843,3.75486332290295,-0.7591363126105657,True,False
2020-08-20,72.84852297173317,72.84852297173317,69.87733359773411,70.40384743229596,62.507093668800614,54.83572414483392,2.6362840685169715,3.5311474720257543,-0.8948634035087828,False,False
2020-08-21,71.62618520201457,72.40644182523236,71.60631734190683,71.95349543397408,62.931478346785134,55.1164491457834,2.436873147992472,3.312292607219098,-0.875419459226626,True,False
2020-08-24,71.78984031799433,73.49166914905362,71.78984031799433,72.89157575260359,63.36362475748125,55.41814816794826,2.2939538934800225,3.108624864471283,-0.8146709709912603,True,False
2020-08-25,72.34070803529896,74.01590595569817,72.34070803529896,73.53766981569463,63.82398331469123,55.72019196757535,2.239475572699007,2.934795006116828,-0.6953194334178208,False,False
2020-08-26,72.9391889254968,75.57014013875977,72.9391889254968,74.99534161739419,64.29724659723595,56.03704082191701,2.2967241507635947,2.8071808350461813,-0.5104566842825866,True,False
2020-08-27,73.96726527144548,75.69890412544842,73.73078830197028,74.78382295689352,64.76386041361762,56.3348182039872,2.231034599457786,2.6919515879285023,-0.4609169884707165,False,False
2020-08-28,74.3755441141695,74.38375007374502,73.49166595753317,73.87103097448468,65.20884770522365,56.612558994457096,2.14240460989923,2.582042192322648,-0.4396375824234173,True,False
2020-08-31,74.1232875443271,74.1232875443271,72.36967042778333,72.81571433686008,65.63714286913694,56.88287318294032,1.9612472391008569,2.45788320167829,-0.4966359625774332,True,False
2020-09-01,73.46950094059359,75.0459416768134,73.46950094059359,74.32399424142092,66.09900652814378,57.17655428765081,1.9657041185574968,2.3594473850541315,-0.3937432664966347,False,False
2020-09-02,73.89674759100726,76.066772963028,73.46407547601758,74.97925000495505,66.55434029280885,57.48237921327261,1.9922794569750124,2.2860137994383076,-0.2937343424632952,True,False
2020-09-03,74.43799879798115,75.23907957143642,72.08457433255853,74.14696043990932,66.99569530344387,57.76319874868039,1.9177671501802536,2.212364469586697,-0.2945973194064435,False,False
