Price,HA_Open,HA_High,HA_Low,HA_Close
Ticker,,,,
Date,,,,
2020-01-02,54.093839822908684,54.3651221826435,53.894897815983384,54.11192491111106
2020-01-03,54.10288236700987,54.10288236700987,52.48424101031778,52.911511780092724
2020-01-06,53.507197073551296,53.507197073551296,51.66134336709333,51.95297116706788
2020-01-07,52.730084120309584,52.990615511416834,51.30866367494177,52.24684941158665
2020-01-08,52.48846676594812,53.33424974708382,52.48846676594812,52.90697906103897
2020-01-09,52.69772291349354,53.994378163155424,52.69772291349354,53.65301397939765
2020-01-10,53.175368446445596,53.985335123364464,53.14435727582458,53.58519246566035
2020-01-13,53.38028045605297,54.40129743323249,53.38028045605297,54.21592160260601
2020-01-14,53.79810102932949,54.835339188226136,53.79810102932949,54.49171393465317
2020-01-15,54.144907481991325,54.144907481991325,52.683170880909564,53.35685793292665
2020-01-16,53.750882707458985,53.97628550132875,52.719341195272676,53.33877123495133
2020-01-17,53.544826971205154,53.544826971205154,52.45709325365697,52.89566889593261
2020-01-21,53.220247933568885,53.352345314980084,51.96880254880136,52.606317792472545
2020-01-22,52.91328286302071,53.298080405371216,52.73742968102824,53.01549473035017
2020-01-23,52.96438879668544,52.96438879668544,51.20015039558291,52.00269672896169
2020-01-24,52.48354276282356,52.57466425987929,51.959755623543856,52.3169454527051
2020-01-27,52.40024410776433,52.40024410776433,49.78948430477909,50.171540098772546
2020-01-28,51.28589210326844,51.65228741615335,50.16927408596311,50.960516248677955
2020-01-29,51.1232041759732,52.01400444475749,51.1232041759732,51.78793437152865
2020-01-30,51.455569273750925,51.455569273750925,49.789485729245605,50.18284568495883
2020-01-31,50.81920747935487,50.81920747935487,48.46923338298132,49.384814300451936
2020-02-03,50.102010889903404,50.102010889903404,48.95754540326487,49.328298753307344
2020-02-04,49.715154821605374,52.12251983020875,49.715154821605374,51.765330904066644
2020-02-05,50.74024286283601,52.58369622905334,50.74024286283601,52.2988468351467
2020-02-06,51.51954484899136,52.7012626944262,51.51954484899136,52.41415550452756
2020-02-07,51.96685017675946,51.96685017675946,50.693763877935005,51.213722056696156
2020-02-10,51.59028611672781,51.59028611672781,50.94696199121006,51.283804662167014
2020-02-11,51.43704538944741,53.26191936616695,51.43704538944741,52.74648086374768
2020-02-12,52.09176312659754,54.0305398401077,52.09176312659754,53.69821869613257
2020-02-13,52.894990911365056,53.985334526381564,52.894990911365056,53.55580349318778
2020-02-14,53.22539720227642,53.506067898758566,52.33050850043155,52.95672042015104
2020-02-18,53.09105881121373,53.09105881121373,50.304928782674196,50.74576311542769
2020-02-19,51.91841096332071,52.39380666393279,51.5437875496857,51.95749381710445
2020-02-20,51.93795239021258,51.93795239021258,50.46769871067436,51.15268737402106
2020-02-21,51.54531988211682,51.54531988211682,50.205453944667354,50.7321956533107
2020-02-24,51.138757767713756,51.138757767713756,48.089445530016825,48.726959809323056
2020-02-25,49.9328587885184,50.160239661957554,48.67722612995989,49.39386514376487
2020-02-26,49.663361966141636,50.10597046299225,49.1745665908665,49.57922974783284
2020-02-27,49.62129585698724,49.62129585698724,48.170821674800884,48.68625913337269
2020-02-28,49.153777495179966,49.153777495179966,46.11811773598285,47.52878908967699
2020-03-02,48.34128329242848,50.64854138436017,48.34128329242848,49.778176183142044
2020-03-03,49.05972973778526,50.97408724608122,48.86712388934042,50.09467897225797
2020-03-04,49.577204355021614,51.62516444997954,49.577204355021614,51.021560078878935
2020-03-05,50.29938221695028,50.99217402814332,49.96129891024783,50.521950486840346
2020-03-06,50.410666351895316,50.410666351895316,48.803831067549375,49.445866913259636
2020-03-09,49.928266632577476,49.928266632577476,46.172374061466776,47.153513549074106
2020-03-10,48.54089009082579,49.391604344304376,47.465496990723636,48.67948678810407
2020-03-11,48.610188439464935,48.610188439464935,47.10378655130692,47.70061006382369
2020-03-12,48.15539925164431,48.15539925164431,43.866469541622436,44.72779443502138
2020-03-13,46.441596843332846,47.43836044884953,44.571804627556524,46.543127479626385
2020-03-16,46.49236216147962,46.49236216147962,40.602027893066406,41.707505231506495
2020-03-17,44.09993369649305,44.09993369649305,40.71958669194456,42.47388517970116
2020-03-18,43.28690943809711,43.28690943809711,39.11901668897712,40.13180756326227
2020-03-19,41.70935850067969,41.70935850067969,38.978960402681466,40.05384836831395
2020-03-20,40.881603434496824,44.0726891099742,40.603836806172474,42.29033822424282
2020-03-23,41.58597082936982,41.63537396808175,39.7275042732369,40.9667058271782
2020-03-24,41.27633832827401,44.65691682582742,41.27633832827401,44.111486339321175
2020-03-25,42.69391233379759,45.68845597512447,42.69391233379759,44.82124268594129
2020-03-26,43.75757750986944,46.062717001870354,43.75757750986944,45.26624968831497
2020-03-27,44.51191359909221,44.51191359909221,42.45693109663699,43.07310994231679
2020-03-30,43.7925117707045,43.963153682035546,42.69428414344202,43.344693826313346
2020-03-31,43.56860279850892,44.75733250333331,43.50672064834241,43.88099150197923
2020-04-01,43.72479715024407,43.72479715024407,42.265248328813186,42.72167737459971
2020-04-02,43.22323726242189,44.01791767779206,42.54821895249998,43.33327480343794
2020-04-03,43.27825603292992,43.954020503843424,42.70340519947581,43.31045618322862
2020-04-06,43.29435610807927,45.73410538166403,43.29435610807927,45.006103568575824
2020-04-07,44.15022983832755,46.84777935590719,44.15022983832755,46.09695580184545
2020-04-08,45.1235928200865,46.190519126209615,45.1235928200865,45.7842992945087
2020-04-09,45.4539460572976,46.24528856532237,43.561492961624715,44.955879883255655
2020-04-13,45.204912970276624,45.204912970276624,43.78057476646888,44.396753637077445
2020-04-14,44.80083330367704,46.80213431939442,44.80083330367704,46.06500309705387
2020-04-15,45.43291820036545,45.615422263896036,44.76646577820819,45.28451086967099
2020-04-16,45.35871453501822,48.50917554541898,45.35871453501822,47.70358113735071
2020-04-17,46.531147836184466,49.46766610477297,46.531147836184466,49.06829246954042
2020-04-20,47.79972015286244,49.12991556378576,47.79972015286244,48.37452768989059
2020-04-21,48.08712392137652,48.08712392137652,46.11748730684592,46.85233582304745
2020-04-22,47.469729872211985,48.481788344008386,47.469729872211985,48.141749061493464
2020-04-23,47.80573946685273,48.500046852133295,47.70585951687205,48.11664633976949
2020-04-24,47.96119290331111,48.28095596823725,47.46851464021212,47.97514915640549
2020-04-27,47.9681710298583,49.066026131140475,47.9681710298583,48.696319573353136
2020-04-28,48.33224530160572,49.04776801018519,48.08926960279671,48.53656810508608
2020-04-29,48.4344067033459,49.92409409911125,48.4344067033459,49.37409925664941
2020-04-30,48.90425297999765,49.66850438166028,48.34486223041159,48.99755540591002
2020-05-01,48.950904192953836,48.950904192953836,46.6378189244433,47.29279294136845
2020-05-04,48.12184856716114,48.12184856716114,46.81125856670214,47.331587993728576
