Date,Open,High,Low,Close,Volume,Ticker,HA_Close,HA_Open,HA_High,HA_Low,HA_50_MA,HA_100_MA,MACD_Line,Signal_Line,MACD_Hist
2022-01-03,536.4099731445312,538.9600219726562,519.8499755859375,523.8499755859375,173800,TYL,529.7674865722656,530.1299743652344,538.9600219726562,519.8499755859375,,,0.0,0.0,0.0
2022-01-04,525.4400024414062,529.27001953125,511.6700134277344,520.47998046875,167100,TYL,521.7150039672852,529.94873046875,529.94873046875,511.6700134277344,,,-0.2688315193198605,-0.053766303863972104,-0.2150652154558884
2022-01-05,518.489990234375,518.489990234375,492.57000732421875,492.5899963378906,214400,TYL,505.53499603271484,525.8318672180176,525.8318672180176,492.57000732421875,,,-2.7012329364131347,-0.5832596303738047,-2.11797330603933
2022-01-06,489.67999267578125,499.6499938964844,485.010009765625,493.6000061035156,160400,TYL,491.98500061035156,515.6834316253662,515.6834316253662,485.010009765625,,,-4.49560668147717,-1.365729040594478,-3.1298776408826923
2022-01-07,492.9599914550781,499.2099914550781,481.1400146484375,483.5899963378906,195300,TYL,489.2249984741211,503.8342161178589,503.8342161178589,481.1400146484375,,,-6.6487423698083035,-2.422331706437243,-4.226410663371061
2022-01-10,474.8800048828125,486.4700012207031,472.2099914550781,486.4100036621094,242100,TYL,479.9925003051758,496.52960729599,496.52960729599,472.2099914550781,,,-8.034945047112274,-3.5448543745722496,-4.490090672540024
2022-01-11,486.4700012207031,505.5,484.67999267578125,505.0,283500,TYL,495.4124984741211,488.2610538005829,505.5,484.67999267578125,,,-7.546472279617149,-4.34517795558123,-3.201294324035919
2022-01-12,505.3399963378906,508.760009765625,501.8999938964844,504.1099853515625,176500,TYL,505.0274963378906,491.836776137352,508.760009765625,491.836776137352,,,-7.148764330832591,-4.9058952306315025,-2.242869100201089
2022-01-13,504.760009765625,509.9599914550781,480.260009765625,480.4200134277344,134700,TYL,493.8500061035156,498.4321362376213,509.9599914550781,480.260009765625,,,-8.64550071438839,-5.653816327382881,-2.9916843870055096
2022-01-14,478.1000061035156,487.67999267578125,472.0,480.5199890136719,210200,TYL,479.5749969482422,496.14107117056847,496.14107117056847,472.0,,,-9.711657940069472,-6.4653846499202,-3.246273290149272
2022-01-18,471.1199951171875,474.4700012207031,464.6600036621094,465.94000244140625,149400,TYL,469.04750061035156,487.8580340594053,487.8580340594053,464.6600036621094,,,-11.599367995127693,-7.492181318961699,-4.107186676165994
2022-01-19,468.9700012207031,473.7300109863281,461.9599914550781,466.739990234375,208800,TYL,467.8499984741211,478.45276733487844,478.45276733487844,461.9599914550781,,,-12.882339889593197,-8.570213033087999,-4.3121268565051984
2022-01-20,471.05999755859375,479.0,458.19000244140625,458.67999267578125,157900,TYL,466.7324981689453,473.15138290449977,479.0,458.19000244140625,,,-14.383672775804769,-9.732904981631354,-4.650767794173415
2022-01-21,459.9800109863281,466.6700134277344,452.9100036621094,454.5299987792969,267500,TYL,458.5225067138672,469.94194053672254,469.94194053672254,452.9100036621094,,,-15.727067880381753,-10.931737561381434,-4.795330319000319
2022-01-24,447.4100036621094,467.45001220703125,437.2099914550781,466.82000732421875,303300,TYL,454.7225036621094,464.23222362529486,467.45001220703125,437.2099914550781,,,-15.619960025621992,-11.869382054229547,-3.7505779713924454
2022-01-25,456.07000732421875,456.54998779296875,441.07000732421875,446.1400146484375,247300,TYL,449.95750427246094,459.4773636437021,459.4773636437021,441.07000732421875,,,-17.007724398158928,-12.897050523015423,-4.110673875143505
2022-01-26,452.1000061035156,456.6400146484375,434.04998779296875,437.2300109863281,201700,TYL,445.0050048828125,454.71743395808153,456.6400146484375,434.04998779296875,,,-18.611953479053795,-14.040031114223098,-4.571922364830698
2022-01-27,441.80999755859375,449.2799987792969,430.6600036621094,433.20001220703125,172900,TYL,438.7375030517578,449.861219420447,449.861219420447,430.6600036621094,,,-19.978207465236608,-15.2276663844258,-4.750541080810807
2022-01-28,436.6199951171875,450.80999755859375,428.67999267578125,450.5199890136719,162300,TYL,441.6574935913086,444.2993612361024,450.80999755859375,428.67999267578125,,,-19.43931192607249,-16.06999549275514,-3.3693164333173513
