Date,Open,High,Low,Close,Volume,Ticker,HA_Close,HA_Open,HA_High,HA_Low,HA_50_MA,HA_100_MA,MACD_Line,Signal_Line,MACD_Hist
2022-01-03,479.71514640796386,484.79721755668817,474.06729926066487,482.70001220703125,300800,MPWR,480.319918858087,481.20757930749755,484.79721755668817,474.06729926066487,,,0.0,0.0,0.0
2022-01-04,486.99189973399234,491.79111192405566,463.5226480191104,479.1883239746094,328400,MPWR,480.37349591294196,480.7637490827923,491.79111192405566,463.5226480191104,,,-0.28013467381140345,-0.05602693476228069,-0.22410773904912276
2022-01-05,475.47190924403776,476.83752915122096,449.1055768501321,449.2226257324219,473700,MPWR,462.65941024445317,480.5686224978671,480.5686224978671,449.1055768501321,,,-2.8868470595212443,-0.6221909597140733,-2.264656099807171
2022-01-06,449.1251387410571,457.1628437609734,438.37572151493936,454.1779479980469,387700,MPWR,449.7104130037542,471.6140163711601,471.6140163711601,438.37572151493936,,,-4.500948183152673,-1.3979424044017934,-3.1030057787508794
2022-01-07,453.04642026721774,458.2748024663502,433.2838523747578,433.7715759277344,411200,MPWR,444.59416275901503,460.66221468745715,460.66221468745715,433.2838523747578,,,-7.342123209462557,-2.586778565413946,-4.755344644048611
2022-01-10,427.2458055053623,439.2340580177891,415.7160142945972,438.297607421875,441300,MPWR,430.1233713099059,452.6281887232361,452.6281887232361,415.7160142945972,,,-9.123393174025011,-3.8941014871361594,-5.2292916868888515
2022-01-11,441.33121718485114,443.5454710284418,427.2262627269866,441.3995056152344,448100,MPWR,438.37561413887846,441.375780016571,443.5454710284418,427.2262627269866,,,-10.167559892385498,-5.148793168186027,-5.0187667241994705
2022-01-12,446.71578562734726,452.34413495060977,434.04473618828376,437.88800048828125,359600,MPWR,442.74816431363047,439.87569707772474,452.34413495060977,434.04473618828376,,,-11.149889668836465,-6.349012468316115,-4.80087720052035
2022-01-13,442.10192107297956,444.55027316908183,422.3881128024412,422.963623046875,309600,MPWR,433.00098252284437,441.3119306956776,444.55027316908183,422.3881128024412,,,-12.983005618147047,-7.675811098282302,-5.307194519864745
2022-01-14,417.5401032123095,429.1967075169578,416.7304952484466,427.42138671875,462500,MPWR,422.72217317411594,437.156456609261,437.156456609261,416.7304952484466,,,-13.915648013518364,-8.923778481329515,-4.991869532188849
2022-01-18,418.1644246742252,420.32015445584983,405.6884477811165,406.1274108886719,363700,MPWR,412.57510944996585,429.93931489168847,429.93931489168847,405.6884477811165,,,-16.18643260017143,-10.376309305097898,-5.810123295073531
2022-01-19,409.9901473778182,417.44257713175216,401.1038390373267,403.8058166503906,547200,MPWR,408.0855950493219,421.2572121708272,421.2572121708272,401.1038390373267,,,-17.96627496370644,-11.894302436819608,-6.071972526886832
2022-01-20,408.86833719510236,414.6137041114347,394.12931865938515,394.23663330078125,454800,MPWR,402.9619983166758,414.67140361007455,414.67140361007455,394.12931865938515,,,-19.919348137228837,-13.499311576901455,-6.420036560327382
2022-01-21,389.6520311218852,409.2194945980995,386.5696151812841,387.671875,610500,MPWR,393.27825397531717,408.8167009633752,409.2194945980995,386.5696151812841,,,-21.74621697652117,-15.148692656825398,-6.59752431969577
2022-01-24,381.67290896581085,392.5491372900259,363.7441879672561,392.1492004394531,752600,MPWR,382.5288586656365,401.0474774693462,401.0474774693462,363.7441879672561,,,-22.572538773087047,-16.63346188007773,-5.939076893009318
2022-01-25,380.1999876764162,385.53568425470854,363.32476554263064,365.66583251953125,583900,MPWR,373.68156749832167,391.78816806749137,391.78816806749137,363.32476554263064,,,-25.075338319300954,-18.321837167922375,-6.753501151378579
2022-01-26,376.3762891649541,385.0577628551498,361.5104543413616,368.9238586425781,742000,MPWR,372.9670912510109,382.7348677829065,385.0577628551498,361.5104543413616,,,-26.49056279362094,-19.95558229306209,-6.534980500558849
2022-01-27,374.76684893675275,377.8882623055931,350.83912885644804,352.2535095214844,495000,MPWR,363.93693740506956,377.8509795169587,377.8882623055931,350.83912885644804,,,-28.627298561866326,-21.689925546822938,-6.937373015043388
2022-01-28,353.9410264596522,361.9396757287593,342.5868066350065,361.78363037109375,623100,MPWR,355.06278479862794,370.8939584610141,370.8939584610141,342.5868066350065,,,-29.214904710672442,-23.194921379592838,-6.0199833310796045
2022-01-31,366.5827749681364,394.25620463592907,366.5827749681364,393.0368957519531,538000,MPWR,380.1146625810387,362.978371629821,394.25620463592907,362.978371629821,,,-26.849208532367413,-23.925778810147754,-2.923429722219659
2022-02-01,396.57769765779443,399.3089371281642,381.7606565524137,396.36309814453125,385800,MPWR,393.5025973707259,371.54651710542987,399.3089371281642,371.54651710542987,,,-24.42443089659662,-24.025509227437528,-0.39892166915909044
2022-02-02,400.90878041892057,406.4590771083728,398.69452609523313,404.3228454589844,498600,MPWR,402.59630727037774,382.5245572380779,406.4590771083728,382.5245572380779,,,-21.611369648083667,-23.542681311566756,1.9313116634830898
2022-02-03,388.94975647319325,400.2551844802964,382.07286651389313,383.50677490234375,502500,MPWR,388.69614559243166,392.5604322542278,400.2551844802964,382.07286651389313,,,-20.821662108632268,-22.99847747097986,2.176815362347593
2022-02-04,381.0681173887579,394.2366515016019,377.4296894691472,390.29583740234375,289700,MPWR,385.7575739404627,390.6282889233297,394.2366515016019,377.4296894691472,,,-19.424083841442325,-22.283598745072354,2.8595149036300285
2022-02-07,391.28112789356544,400.41129911198766,383.067849627719,387.2037658691406,317200,MPWR,390.49101062560317,388.1929314318962,400.41129911198766,383.067849627719,,,-18.354419009780486,-21.49776279801398,3.1433437882334943
2022-02-08,387.3500569103369,396.8899285434694,383.34095377172093,395.641357421875,420900,MPWR,390.8055741618506,389.3419710287497,396.8899285434694,383.34095377172093,,,-16.634111123106095,-20.525032463032403,3.890921339926308
2022-02-09,400.85998404805014,414.1748305575183,397.8458264152546,412.42877197265625,363800,MPWR,406.32735324836983,390.07377259530017,414.1748305575183,390.07377259530017,,,-13.757562061141016,-19.171538382654127,5.413976321513111
2022-02-10,400.9868406198132,415.9599617933042,394.9000593331727,397.2899169921875,534900,MPWR,402.2841946846194,398.200562921835,415.9599617933042,394.9000593331727,,,-12.5547321442412,-17.848177134971543,5.293444990730343
2022-02-11,429.8599664716355,455.7093113496073,410.19495185265293,413.8724060058594,1541200,MPWR,427.4091589199388,400.2423788032272,455.7093113496073,400.2423788032272,,,-10.146450525702107,-16.307831813117655,6.161381287415548
2022-02-14,410.36085365581033,428.38712725373017,400.78195573789753,422.6807556152344,747200,MPWR,415.5526730656681,413.825768861583,428.38712725373017,400.78195573789753,,,-7.441330764267434,-14.534531603347611,7.093200839080177
2022-02-15,430.8257167441902,470.60444672082326,430.8257167441902,467.50250244140625,978300,MPWR,449.9395956626525,414.68922096362553,470.60444672082326,414.68922096362553,,,-1.6616094862491764,-11.959947179927925,10.298337693678748
2022-02-16,460.1963776120424,477.28619808081214,451.65145249351775,475.59869384765625,507300,MPWR,466.1831805085071,432.314408313139,477.28619808081214,432.314408313139,,,3.531447917668231,-8.861668160408694,12.393116078076925
2022-02-17,464.3811172691832,478.7494342859973,449.24215892465327,450.5395202636719,457000,MPWR,460.7280576858764,449.24879441082305,478.7494342859973,449.24215892465327,,,5.5608158209590215,-5.977171364135152,11.537987185094174
2022-02-18,451.8953884891665,455.289955272915,437.54656931048953,446.1207580566406,525900,MPWR,447.7131677823029,454.98842604834977,455.289955272915,437.54656931048953,,,6.734911457210444,-3.434754799866033,10.169666257076477
2022-02-22,440.541170295655,453.26100857685117,433.508205171325,439.0584716796875,284900,MPWR,441.59221393087967,451.3507969153263,453.26100857685117,433.508205171325,,,7.0146625557449624,-1.3448713287438339,8.359533884488796
2022-02-23,443.98449502594923,448.23742999180587,418.6131070338185,420.817626953125,438500,MPWR,432.91316475117463,446.471505423103,448.23742999180587,418.6131070338185,,,5.698791471785569,0.06386123136204669,5.634930240423522
2022-02-24,405.43483684643735,444.44295587914945,402.30363030017116,443.9649963378906,549700,MPWR,424.03660484091216,439.6923350871388,444.44295587914945,402.30363030017116,,,6.449408647846724,1.3409707146589822,5.108437933187742
2022-02-25,442.1214067575695,451.37839039251156,434.02520757588616,450.1103210449219,351300,MPWR,444.4088314427223,431.8644699640255,451.37839039251156,431.8644699640255,,,7.454226826257866,2.563621936978759,4.890604889279107
2022-02-28,446.2182218228695,449.23234934399574,435.5175675273757,447.4375305175781,394300,MPWR,444.6014173029548,438.1366507033739,449.23234934399574,435.5175675273757,,,7.943315022817444,3.639560554146496,4.303754468670948
2022-03-01,444.00401289572096,449.3299756035875,421.5589949090513,425.8802185058594,553500,MPWR,435.19330047855476,441.36903400316436,449.3299756035875,421.5589949090513,,,6.516310058813133,4.214910455079823,2.3013996037333095
2022-03-02,430.41603131845756,447.95458082961363,430.41603131845756,442.3164978027344,375800,MPWR,437.77578531731575,438.28116724085953,447.95458082961363,430.41603131845756,,,6.635182466152287,4.698964857294317,1.9362176088579703
2022-03-03,444.44297513958327,444.44297513958327,419.22766118549504,419.4422607421875,511500,MPWR,431.88896805171225,438.0284762790876,444.44297513958327,419.22766118549504,,,4.827976040107728,4.7247670938569994,0.10320894625072885
2022-03-04,415.41366619388816,417.3743244590802,397.3483959887803,403.6205139160156,453500,MPWR,408.4392251394411,434.95872216539993,434.95872216539993,397.3483959887803,,,2.094920249636232,4.198797725012846,-2.1038774753766143
2022-03-07,406.28346803538295,409.32685812624226,372.0550339731875,372.133056640625,696700,MPWR,389.9496041938594,421.6989736524205,421.6989736524205,372.0550339731875,,,-2.5820564657174145,2.8426268868667943,-5.424683352584209
2022-03-08,375.683724627105,396.88017186208293,364.41729233395995,384.75537109375,492600,MPWR,380.4341399792245,405.82428892313993,405.82428892313993,364.41729233395995,,,-5.210021041705716,1.2320973011522924,-6.4421183428580076
