Date,Open,High,Low,Close,Volume,Ticker,HA_Close,HA_Open,HA_High,HA_Low,HA_50_MA,HA_100_MA,MACD_Line,Signal_Line,MACD_Hist
2022-01-03,380.42999267578125,380.6300048828125,349.55999755859375,350.4200134277344,1681700,TEAM,365.26000213623047,365.4250030517578,380.6300048828125,349.55999755859375,,,0.0,0.0,0.0
2022-01-04,347.2799987792969,347.2799987792969,316.57000732421875,334.989990234375,4131600,TEAM,336.5299987792969,365.34250259399414,365.34250259399414,316.57000732421875,,,-1.2308850410657328,-0.2461770082131466,-0.9847080328525862
2022-01-05,327.25,331.68798828125,309.5899963378906,311.6400146484375,3509600,TEAM,320.04199981689453,350.9362506866455,350.9362506866455,309.5899963378906,,,-4.043902598145621,-1.0057221261996414,-3.0381804719459797
2022-01-06,309.1099853515625,320.9700012207031,299.19500732421875,313.75,2293700,TEAM,310.7562484741211,335.48912525177,335.48912525177,299.19500732421875,,,-6.033431452734362,-2.0112639915065857,-4.0221674612277765
2022-01-07,310.3599853515625,317.1099853515625,294.25,303.7099914550781,2220700,TEAM,306.3574905395508,323.12268686294556,323.12268686294556,294.25,,,-8.32433443979636,-3.2738780811645407,-5.050456358631819
2022-01-10,295.5,314.44000244140625,284.57501220703125,312.9800109863281,3044500,TEAM,301.8737564086914,314.74008870124817,314.74008870124817,284.57501220703125,,,-9.28484850477605,-4.476072165886843,-4.808776338889207
2022-01-11,309.989990234375,316.55999755859375,303.69000244140625,314.95001220703125,1796500,TEAM,311.29750061035156,308.3069225549698,316.55999755859375,303.69000244140625,,,-9.77442668047587,-5.535743068804648,-4.238683611671221
2022-01-12,318.4800109863281,324.1300048828125,315.010009765625,320.5899963378906,2785200,TEAM,319.55250549316406,309.8022115826607,324.1300048828125,309.8022115826607,,,-9.596696583414541,-6.347933771726627,-3.2487628116879144
2022-01-13,319.8500061035156,321.70599365234375,297.6199951171875,298.6499938964844,2425900,TEAM,309.4564971923828,314.67735853791237,321.70599365234375,297.6199951171875,,,-11.098284917699004,-7.298004000921103,-3.8002809167779015
2022-01-14,296.4200134277344,302.9800109863281,284.364990234375,297.3900146484375,4026000,TEAM,295.28875732421875,312.0669278651476,312.0669278651476,284.364990234375,,,-12.248777998048752,-8.288158800346633,-3.960619197702119
