Date,Open,High,Low,Close,Volume,Ticker,HA_Close,HA_Open,HA_High,HA_Low,HA_50_MA,HA_100_MA,MACD_Line,Signal_Line,MACD_Hist
2022-01-03,133.4647267756677,133.72362501419192,128.18135918459396,129.8402099609375,1150600,RSG,131.30248023384777,131.6524683683026,133.72362501419192,128.18135918459396,,,0.0,0.0,0.0
2022-01-04,130.3868013208722,132.170295493975,130.26215849241322,130.96212768554688,912500,RSG,130.94534574820182,131.47747430107518,132.170295493975,130.26215849241322,,,0.08949771022523123,0.017899542045046245,0.07159816818018498
2022-01-05,131.0867620104756,131.67167167991013,128.2676896571733,128.6416473388672,1011800,RSG,129.91694267160656,131.2114100246385,131.67167167991013,128.2676896571733,,,-0.026512461387284247,0.009017141358580148,-0.03552960274586439
2022-01-06,128.92933884808394,130.58817563392665,128.0567658550246,128.89097595214844,841600,RSG,129.1163140722959,130.56417634812254,130.58817563392665,128.0567658550246,,,-0.09721202314230482,-0.012228691541596845,-0.08498333160070796
2022-01-07,128.7759140819151,129.05397923195815,127.08829784058031,128.26771545410156,910600,RSG,128.29647665213878,129.84024521020922,129.84024521020922,127.08829784058031,,,-0.20121437452513646,-0.05002582813830477,-0.15118854638683168
2022-01-10,127.46224475598113,127.46224475598113,125.00754639318163,126.21572875976562,1196800,RSG,126.53694116622738,129.068360931174,129.068360931174,125.00754639318163,,,-0.44409590322479175,-0.12883984315560218,-0.3152560600691896
2022-01-11,126.37871109479957,126.6855410178132,124.74863963645846,126.66637420654297,1087100,RSG,126.11981648890355,127.80265104870068,127.80265104870068,124.74863963645846,,,-0.5933778527112565,-0.22174744506673305,-0.3716304076445235
2022-01-12,127.15543292568192,127.33762011053035,125.37193860577598,126.39793395996094,1393800,RSG,126.5657314004873,126.96123376880212,127.33762011053035,125.37193860577598,,,-0.7249885410367085,-0.32239566426072813,-0.4025928767759804
2022-01-13,126.75270423816058,126.75270423816058,124.88291543506698,125.2664566040039,1141700,RSG,125.913695128848,126.7634825846447,126.7634825846447,124.88291543506698,,,-0.9101006524103497,-0.43993666189065245,-0.4701639905196972
2022-01-14,124.47058549898449,124.90207293965852,123.46377171664062,124.5185317993164,1235900,RSG,124.33874048865002,126.33858885674636,126.33858885674636,123.46377171664062,,,-1.1044235086763194,-0.5728340312477859,-0.5315894774285336
2022-01-18,123.44458846831054,124.048664952376,122.09258198717718,123.31993103027344,1443500,RSG,123.22644160953429,125.33866467269819,125.33866467269819,122.09258198717718,,,-1.339699614008623,-0.7262071477999533,-0.6134924662086697
2022-01-19,123.40624296370167,125.06507962369561,122.84051465641426,123.83773040771484,1025700,RSG,123.78739191288159,124.28255314111624,125.06507962369561,122.84051465641426,,,-1.4674595796553263,-0.874457634171028,-0.5930019454842983
2022-01-20,124.04867480869687,125.38149995191958,122.96516456135775,123.07064056396484,1238300,RSG,123.86649497148477,124.03497252699891,125.38149995191958,122.96516456135775,,,-1.6120255849522493,-1.0219712243272723,-0.5900543606249771
2022-01-21,123.11857282332292,124.78700742773428,122.19806827900737,122.7254409790039,1167500,RSG,123.20727237726712,123.95073374924183,124.78700742773428,122.19806827900737,,,-1.7344561761082389,-1.1644682146834657,-0.5699879614247731
2022-01-24,121.49809475348306,122.63914936975264,119.22557624388799,122.35148620605469,1858900,RSG,121.42857664329459,123.57900306325448,123.57900306325448,119.22557624388799,,,-1.8404428470656171,-1.299663141159896,-0.5407797059057211
2022-01-25,120.80770169155113,121.64191896325518,118.65984076366553,119.69541931152344,1633900,RSG,120.20122018249882,122.50378985327453,122.50378985327453,118.65984076366553,,,-2.114387109663596,-1.4626079348606362,-0.65177917480296
2022-01-26,120.25156964160008,122.16930452925055,119.08175018964081,119.9447250366211,1740800,RSG,120.36183734927815,121.35250501788667,122.16930452925055,119.08175018964081,,,-2.2850325896438193,-1.627092865817273,-0.6579397238265463
2022-01-27,120.5679904189149,122.14053244259449,118.05576239638138,118.50642395019531,1323100,RSG,119.81767730202152,120.85717118358241,122.14053244259449,118.05576239638138,,,-2.507425202338709,-1.8031593331215603,-0.7042658692171486
2022-01-28,118.63108956767724,121.38303464079846,117.29826431334958,121.37345123291016,1196200,RSG,119.67145993868385,120.33742424280197,121.38303464079846,117.29826431334958,,,-2.4243810535231063,-1.9274036772018697,-0.4969773763212366
2022-01-31,120.50086050925084,122.51448052108147,120.50086050925084,122.40901184082031,1389300,RSG,121.48130334510087,120.00444209074291,122.51448052108147,120.00444209074291,,,-2.24908087642946,-1.991739117047388,-0.25734175938207193
2022-02-01,122.38023622372475,123.13774230176085,119.34062850537613,120.79811096191406,1733500,RSG,121.41417949819395,120.7428727179219,123.13774230176085,119.34062850537613,,,-2.2146117949562694,-2.0363136526291643,-0.17829814232710506
2022-02-02,120.50087592934084,123.67472498596548,119.91596617414233,123.39665985107422,1988300,RSG,121.87205673513071,121.07852610805793,123.67472498596548,119.91596617414233,,,-1.9550767138125593,-2.0200662648658434,0.06498955105328408
2022-02-03,122.26519569857811,123.75143591873493,121.66110449790638,121.8528823852539,1046200,RSG,122.38265462511833,121.47529142159432,123.75143591873493,121.47529142159432,,,-1.8526075254171275,-1.9865745169761004,0.13396699155897296
2022-02-04,121.22001387227319,122.63914083048391,120.14608707581087,121.25836944580078,1167100,RSG,121.3159028060922,121.92897302335632,122.63914083048391,120.14608707581087,,,-1.7986385949164827,-1.948987332564177,0.1503487376476944
