Date,Open,High,Low,Close,Volume,Ticker,HA_Close,HA_Open,HA_High,HA_Low,HA_50_MA,HA_100_MA,MACD_Line,Signal_Line,MACD_Hist
2022-01-03,45.52800451119594,45.816436372165086,44.723839665394394,45.02564239501953,2607000,TSCO,45.273480735943735,45.27682345310774,45.816436372165086,44.723839665394394,,,0.0,0.0,0.0
2022-01-04,45.046654559382446,45.76486332153966,44.83653882103895,45.13642883300781,3091500,TSCO,45.196121383742216,45.27515209452574,45.76486332153966,44.83653882103895,,,0.008837664568865478,0.0017675329137730956,0.007070131655092382
2022-01-05,45.19373956710833,45.44205885932035,43.82990347324949,43.88529968261719,3901000,TSCO,44.587750395573835,45.23563673913398,45.44205885932035,43.82990347324949,,,-0.08414412777521818,-0.015414799224025161,-0.06872932855119301
2022-01-06,43.77642028539727,44.475531017863524,43.55102456610624,44.18328094482422,3865500,TSCO,43.99656420354781,44.91169356735391,44.91169356735391,43.55102456610624,,,-0.13226361792258956,-0.03878456296373804,-0.09347905495885152
2022-01-07,44.093500815017606,44.234853135847224,43.02382756516204,43.62360763549805,4260000,TSCO,43.74394728788123,44.45412888545086,44.45412888545086,43.02382756516204,,,-0.213103099347002,-0.07364827024039083,-0.13945482910661117
2022-01-10,43.05056840501085,43.44023635588879,42.14325469847269,43.434505462646484,4900000,TSCO,43.017141230504706,44.09903808666604,44.09903808666604,42.14325469847269,,,-0.28909542366087493,-0.11673770092448765,-0.17235772273638728
2022-01-11,43.4688842425978,43.541469479949455,42.32662585001435,43.13079071044922,5050000,TSCO,43.116942570752705,43.558089658585374,43.558089658585374,42.32662585001435,,,-0.36956699218849565,-0.16730355917728926,-0.2022634330112064
2022-01-12,43.24731274593449,44.08968117627029,43.172814778002575,43.72484588623047,2852500,TSCO,43.55866364660946,43.33751611466904,44.08968117627029,43.172814778002575,,,-0.38101391086219394,-0.21004562951427022,-0.17096828134792372
2022-01-13,44.23867724050926,44.75441399286211,43.92541629321165,44.08395767211914,2729500,TSCO,44.25061629967554,43.44808988063925,44.75441399286211,43.44808988063925,,,-0.3569931615372184,-0.23943513591885987,-0.11755802561835851
2022-01-14,43.917767360301596,44.091588659256416,42.332357537793065,42.39921188354492,4339000,TSCO,43.185231360224,43.84935309015739,44.091588659256416,42.332357537793065,,,-0.46850086344479536,-0.285248281424047,-0.18325258202074834
2022-01-18,41.87583463909066,42.418313016535954,41.15953496526856,42.29606246948242,4760500,TSCO,41.9374362725944,43.5172922251907,43.5172922251907,41.15953496526856,,,-0.5587538496686051,-0.3399493950729586,-0.21880445459564646
2022-01-19,42.542472945353104,42.997086175134854,42.114605099242176,42.14898681640625,3853500,TSCO,42.45078775903409,42.72736424889255,42.997086175134854,42.114605099242176,,,-0.6348298442526641,-0.39892548490889973,-0.23590435934376436
2022-01-20,42.576857650586305,42.926409353545466,40.01918874356977,40.091773986816406,6664500,TSCO,41.40355743362949,42.58907600396332,42.926409353545466,40.01918874356977,,,-0.851307161523664,-0.48940182023185264,-0.3619053412918114
