Date,Open,High,Low,Close,Volume,Ticker,HA_Close,HA_Open,HA_High,HA_Low,HA_50_MA,HA_100_MA,MACD_Line,Signal_Line,MACD_Hist
2022-01-03,437.1499938964844,445.1400146484375,433.70001220703125,443.1300048828125,217900,FICO,439.7800064086914,440.13999938964844,445.1400146484375,433.70001220703125,,,0.0,0.0,0.0
2022-01-04,445.5199890136719,447.1400146484375,438.6400146484375,445.8299865722656,239600,FICO,444.2825012207031,439.9600028991699,447.1400146484375,438.6400146484375,,,0.2153831547141749,0.04307663094283498,0.17230652377133993
2022-01-05,439.20001220703125,444.4800109863281,425.42999267578125,425.8900146484375,298200,FICO,433.75000762939453,442.1212520599365,444.4800109863281,425.42999267578125,,,-1.208976899244874,-0.20733407509470683,-1.0016428241501671
2022-01-06,426.94000244140625,448.42999267578125,426.94000244140625,443.5299987792969,230600,FICO,436.45999908447266,437.9356298446655,448.42999267578125,426.94000244140625,,,-0.9039727726856199,-0.3466618146128895,-0.5573109580727305
2022-01-07,440.6700134277344,449.8299865722656,439.6499938964844,440.04998779296875,230900,FICO,442.5499954223633,437.1978144645691,449.8299865722656,437.1978144645691,,,-0.9323154556561235,-0.4637925428215363,-0.4685229128345872
2022-01-10,433.9599914550781,440.489990234375,430.1000061035156,440.19000244140625,305800,FICO,436.18499755859375,439.8739049434662,440.489990234375,430.1000061035156,,,-0.9327273241405578,-0.5575794990853407,-0.37514782505521715
2022-01-11,440.19000244140625,450.5400085449219,439.9700012207031,448.5,221600,FICO,444.8000030517578,438.02945125102997,450.5400085449219,438.02945125102997,,,-0.2595148537588443,-0.4979665700200414,0.2384517162611971
2022-01-12,451.0,453.82000732421875,447.44000244140625,451.9800109863281,238200,FICO,451.0600051879883,441.4147271513939,453.82000732421875,441.4147271513939,,,0.5484959621590519,-0.28867406358422276,0.8371700257432747
2022-01-13,449.5299987792969,455.80999755859375,438.07000732421875,438.5799865722656,258800,FICO,445.49749755859375,446.2373661696911,455.80999755859375,438.07000732421875,,,0.10635438647540241,-0.20966837357229773,0.31602276004770014
2022-01-14,433.94000244140625,438.42999267578125,419.5,436.44000244140625,327200,FICO,432.07749938964844,445.8674318641424,445.8674318641424,419.5,,,-0.41197583153871165,-0.25012986516558056,-0.1618459663731311
2022-01-18,433.1499938964844,440.010009765625,431.3900146484375,435.94000244140625,339900,FICO,435.1225051879883,438.9724656268954,440.010009765625,431.3900146484375,,,-0.8532661638114405,-0.37075712489475254,-0.48250903891668795
2022-01-19,435.7699890136719,447.6199951171875,432.29998779296875,438.79998779296875,534000,FICO,438.6224899291992,437.04748540744185,447.6199951171875,432.29998779296875,,,-0.9611356420906532,-0.4888328283339327,-0.47230281375672045
2022-01-20,440.44000244140625,448.6600036621094,430.8399963378906,430.9700012207031,174300,FICO,437.72750091552734,437.83498766832054,448.6600036621094,430.8399963378906,,,-1.659309966825333,-0.7229282560322128,-0.9363817107931203
2022-01-21,430.6499938964844,436.5299987792969,425.54998779296875,427.0299987792969,354300,FICO,429.9399948120117,437.78124429192394,437.78124429192394,425.54998779296875,,,-2.5017053166661185,-1.078683668158994,-1.4230216485071245
2022-01-24,420.0,440.29998779296875,416.0400085449219,439.45001220703125,299700,FICO,428.94750213623047,433.86061955196783,440.29998779296875,416.0400085449219,,,-2.1424219091532564,-1.2914313163578466,-0.8509905927954098
2022-01-25,432.5199890136719,436.95001220703125,416.2300109863281,416.7699890136719,258700,FICO,425.6175003051758,431.40406084409915,436.95001220703125,416.2300109863281,,,-3.645749614883755,-1.7622949760630284,-1.8834546388207265
2022-01-26,425.260009765625,429.1499938964844,413.9200134277344,417.2900085449219,170600,FICO,421.4050064086914,428.51078057463747,429.1499938964844,413.9200134277344,,,-4.740540423263667,-2.357944065503156,-2.382596357760511
2022-01-27,422.45001220703125,430.7699890136719,420.5,422.989990234375,298600,FICO,424.17749786376953,424.95789349166444,430.7699890136719,420.5,,,-5.089559862883959,-2.904267224979317,-2.1852926379046425
2022-01-28,426.4599914550781,497.0,425.7200012207031,493.1199951171875,753500,FICO,460.5749969482422,424.567695677717,497.0,424.567695677717,,,0.28940888433737655,-2.2655320031159785,2.554940887453355
2022-01-31,490.1199951171875,499.0400085449219,478.6600036621094,494.989990234375,402400,FICO,490.70249938964844,442.5713463129796,499.0400085449219,442.5713463129796,,,4.64957593057602,-0.8825104163775788,5.532086346953599
2022-02-01,495.3999938964844,498.8999938964844,484.32000732421875,497.5400085449219,369000,FICO,494.04000091552734,466.636922851314,498.8999938964844,466.636922851314,,,8.216094867010895,0.9372106403001161,7.278884226710779
2022-02-02,498.20001220703125,506.04998779296875,495.42999267578125,504.6600036621094,249000,FICO,501.08499908447266,480.3384618834207,506.04998779296875,480.3384618834207,,,11.48472219274538,3.046712950789169,8.43800924195621
2022-02-03,493.260009765625,502.010009765625,490.510009765625,495.2200012207031,209200,FICO,495.25000762939453,490.71173048394667,502.010009765625,490.510009765625,,,13.16168389487251,5.069707139605837,8.091976755266673
2022-02-04,494.20001220703125,506.44000244140625,492.0,502.05999755859375,206100,FICO,498.6750030517578,492.9808690566706,506.44000244140625,492.0,,,14.871192812155698,7.03000427411581,7.841188538039888
2022-02-07,502.2799987792969,507.8299865722656,499.010009765625,502.739990234375,232900,FICO,502.9649963378906,495.8279360542142,507.8299865722656,495.8279360542142,,,16.095323797700246,8.843068178832699,7.252255618867547
