Price,HA_Open,HA_High,HA_Low,HA_Close
Ticker,,,,
Date,,,,
2020-05-06,168.67429217334552,170.7834440109982,166.59501067332255,168.60806948033274
2020-05-07,168.64118082683913,169.73313236513155,167.47660747386792,168.5101845423549
2020-05-08,168.575682684597,176.1876653084263,168.575682684597,173.21979782945482
2020-05-11,170.89774025702593,179.43087782525026,170.89774025702593,175.73417306292387
2020-05-12,173.31595665997492,179.4276526698081,173.31595665997492,177.25785073071572
2020-05-13,175.2869036953453,176.5441061460885,171.77006309650014,174.5039996788971
2020-05-14,174.89545168712118,174.89545168712118,168.1068279982004,171.84013031249168
2020-05-15,173.36779099980643,180.8980712890625,171.64278155600562,176.36511181736287
2020-05-18,174.86645140858465,186.54416296371355,174.86645140858465,183.82215830009446
2020-05-19,179.34430485433955,183.21190272131972,179.0298353000541,180.8407938365364
2020-05-20,180.092549345438,183.19913268567294,179.6026906229693,181.04365607231216
2020-05-21,180.56810270887507,182.24401836984813,179.6120479341535,181.05325050656103
2020-05-22,180.81067660771805,184.18363780701353,180.81067660771805,182.9825088391252
2020-05-26,181.89659272342163,186.91455432679285,181.89659272342163,186.1034327124665
2020-05-27,184.00001271794406,186.7901263453151,182.65873180544568,185.50683938079462
2020-05-28,184.75342604936935,190.11439184999278,184.75342604936935,188.3693153989792
2020-05-29,186.56137072417428,190.23560915887094,186.56137072417428,188.51605673130916
2020-06-01,187.5387137277417,189.79854019938136,185.04823313381524,187.49596796228127
2020-06-02,187.5173408450115,191.15442142180802,184.77708077813153,187.8931697993637
2020-06-03,187.7052553221876,192.48793142166582,187.7052553221876,190.6120590855737
2020-06-04,189.15865720388064,189.18280248557713,182.42900422948725,185.87768508176327
2020-06-05,187.51817114282196,188.52882637436718,180.67757446976753,185.4837123341158
2020-06-08,186.5009417384689,186.5009417384689,182.00471813528628,184.49312467399562
2020-06-09,185.49703320623226,186.91132294570238,181.92493030900698,184.12701653219466
2020-06-10,184.81202486921347,186.8794062149822,184.19321242327888,185.6049000903793
2020-06-11,185.20846247979637,185.20846247979637,173.5313948018283,178.70361218895567
2020-06-12,181.95603733437602,181.95603733437602,172.00962386367348,176.12507129763472
2020-06-15,179.04055431600537,182.48327855653537,170.9887371278833,176.57968422262977
2020-06-16,177.81011926931757,187.69616025615275,177.81011926931757,184.81375532395734
2020-06-17,181.31193729663744,187.58768297962305,181.31193729663744,185.58020779377534
2020-06-18,183.4460725452064,186.64340822976783,183.4460725452064,185.21815299556863
2020-06-19,184.3321127703875,188.79358918138516,184.3321127703875,187.18569819445432
2020-06-22,185.75890548242091,189.6454405859016,183.1596360849316,187.06850471091224
2020-06-23,186.41370509666658,188.1236579713297,183.16599017250823,185.81949016404582
2020-06-24,186.11659763035618,186.11659763035618,180.60102358791252,182.07731929918472
2020-06-25,184.09695846477047,184.09695846477047,177.8669670995637,181.26061398956608
2020-06-26,182.67878622716827,183.08304218633532,177.33417975108352,180.256464243001
2020-06-29,181.46762523508465,181.7814199153079,176.42496360857731,179.44455024350165
2020-06-30,180.45608773929314,184.9972026630664,179.84172520191026,182.567014266686
2020-07-01,181.51155100298956,185.6543320882165,181.51155100298956,184.13896063414592
2020-07-02,182.82525581856774,187.13146423935405,182.82525581856774,186.03880183014465
2020-07-06,184.4320288243562,189.09665836109446,184.4320288243562,188.11805229899613
2020-07-07,186.27504056167618,188.72980112193272,186.27504056167618,187.42099751190005
2020-07-08,186.84801903678812,190.02504056308317,183.5679487489001,187.2016611067124
2020-07-09,187.02484007175025,187.50478133426364,182.48330820832044,185.5563272347955
2020-07-10,186.29058365327288,187.147415141688,182.68423522945122,185.45897275407359
2020-07-13,185.87477820367323,188.42991656144503,183.63175273082496,185.91439059339646
2020-07-14,185.89458439853485,187.3101777902081,183.5201336627796,185.38085850184223
2020-07-15,185.63772145018854,190.7907020160663,185.63772145018854,189.2147131843633
2020-07-16,187.42621731727593,192.53579359138243,187.42621731727593,190.65194383322626
2020-07-17,189.0390805752511,195.6048384065752,189.0390805752511,193.1842228193499
2020-07-20,191.1116516973005,195.47722091448225,191.1116516973005,194.2904436812488
2020-07-21,192.70104768927465,196.20777985913568,192.70104768927465,195.51708562390604
2020-07-22,194.10906665659036,199.68519964631355,194.10906665659036,197.35151724450952
2020-07-23,195.73029195054994,200.4891867128003,195.5219373823756,198.00875664789322
2020-07-24,196.86952429922158,198.38356921397752,195.85369459505011,197.26139582250855
2020-07-27,197.06546006086506,201.58660726249835,197.06546006086506,199.96196889398445
2020-07-28,198.51371447742474,210.51616572636343,198.29744592215349,204.5750936891713
2020-07-29,201.54440408329802,207.68002386464093,201.54440408329802,204.8279252743152
2020-07-30,203.18616467880662,207.42799001638224,203.18616467880662,205.64622841650674
2020-07-31,204.41619654765668,207.2078334874002,204.2568414966106,206.07130091342196
2020-08-03,205.24374873053932,208.21274073008917,204.46098917429234,206.04096477241075
2020-08-04,205.64235675147503,209.871719997313,204.45782680939956,206.61126067087372
2020-08-05,206.12680871117436,210.20666205852118,206.12680871117436,208.4408519971355
2020-08-06,207.28383035415493,210.20669876310666,207.16637458467426,208.41376898094418
2020-08-07,207.84879966754954,209.77916591977146,207.84879966754954,209.03743477322817
2020-08-10,208.44311722038884,210.2992167011788,207.1281001031446,208.6187477594918
2020-08-11,208.5309324899403,210.95002692637874,207.3864895595921,208.85800239402226
2020-08-12,208.6944674419813,215.57910492453234,208.6944674419813,212.02275270960584
2020-08-13,210.35861007579356,215.1994464844672,210.35861007579356,213.48866012190388
2020-08-14,211.9236350988487,215.01441004269014,211.6135892860647,213.27092916347144
2020-08-17,212.59728213116006,215.07822938891925,212.3665072501184,213.87390916936562
2020-08-18,213.23559565026284,215.67159229338327,213.23559565026284,214.51990101557845
2020-08-19,213.87774833292065,214.6443747413085,211.7858980139642,213.28053622336694
2020-08-20,213.5791422781438,214.30722247484854,212.04715812420275,212.94942566592093
2020-08-21,213.26428397203236,216.71755629902182,212.42118606865452,214.66926949981857
2020-08-24,213.96677673592546,217.88760354151148,213.59442237409326,215.87208036941541
2020-08-25,214.91942855267044,216.93175194991167,213.0157758819567,214.9753589526352
2020-08-26,214.94739375265283,217.02446139763097,213.25874059064108,215.1911495670342
2020-08-27,215.0692716598435,217.45603877703917,214.5182587764874,216.04628952697738
2020-08-28,215.55778059341043,216.21893522656592,214.07713703284338,215.45331744148513
2020-08-31,215.50554901744778,216.2125316052412,214.07073349908507,215.2527180982903
2020-09-01,215.37913355786904,219.30691528320312,213.52088248688258,216.53857150243397
2020-09-02,215.9588525301515,223.7088008806092,215.9588525301515,221.13384790782365
2020-09-03,218.54635021898758,222.81052768775868,214.57581994698987,219.30054634527525
2020-09-04,218.9234482821314,218.9234482821314,211.32794971821255,216.2564711478634
2020-09-08,217.5899597149974,217.5899597149974,211.52612304180303,213.79019359340978
2020-09-09,215.6900766542036,222.97352933734746,215.6900766542036,220.6423355097404
2020-09-10,218.166206081972,226.75527640894944,218.166206081972,223.92219068654893
2020-09-11,221.04419838426048,227.91567284836853,221.04419838426048,225.9600916206315
2020-09-14,223.50214500244599,230.48580471376366,223.50214500244599,228.85308332668222
2020-09-15,226.1776141645641,232.05216201843783,226.1776141645641,229.9047707952086
2020-09-16,228.04119247988635,230.7032364246928,227.93169104050435,229.24873080016738
2020-09-17,228.64496164002685,228.64496164002685,224.65501268518776,226.87992079609924
2020-09-18,227.76244121806303,228.07230868032792,221.22175684244263,224.50477815052875
2020-09-21,226.1336096842959,226.1336096842959,215.5156118988475,218.55248134719835
2020-09-22,222.34304551574712,223.34118332868465,218.46619439364432,220.7862121960472
2020-09-23,221.56462885589715,221.66606380070948,216.043062043579,218.8585578304735
2020-09-24,220.2115933431853,220.87646874461106,217.1491023416609,218.77223500031826
2020-09-25,219.49191417175177,223.20371414633732,217.94193615044605,220.75344112829788
2020-09-28,220.12267765002483,227.6599203312079,220.12267765002483,225.91451830672577
2020-09-29,223.01859797837528,228.67330268260744,223.01859797837528,226.73529611275575
2020-09-30,224.87694704556552,228.56460934887517,221.18342175415268,224.8604321282042
2020-10-01,224.86868958688484,226.81598408335017,220.1476617369628,223.28842103149907
2020-10-02,224.07855530919196,224.07855530919196,217.62225583503587,220.04216079951487
2020-10-05,222.0603580543534,224.2330727083285,219.537108063863,221.4783120409412
2020-10-06,221.7693350476473,222.6731029371133,217.68624112758812,219.91754084099225
2020-10-07,220.84343794431976,221.74283737055077,219.07357949319436,220.45376576230407
2020-10-08,220.6486018533119,223.11739508097395,219.12471060210095,221.07869290708595
2020-10-09,220.86364738019893,223.43065655250268,220.5728043156679,222.0664647814265
2020-10-12,221.4650560808127,226.56348115470215,221.4650560808127,224.75334092577407
2020-10-13,223.10919850329338,225.7994270059296,222.21911077235438,223.87261154847505
2020-10-14,223.49090502588422,223.49090502588422,220.75822903841453,222.34299697665904
2020-10-15,222.91695100127163,222.91695100127163,218.33192297413186,219.94386502765335
2020-10-16,221.4304080144625,224.33214847122218,220.78380599843942,222.12162489592083
2020-10-19,221.77601645519167,223.47544123701246,217.22267704964125,220.31629137818433
2020-10-20,221.046153916688,221.046153916688,215.33021330986807,217.75171692557194
2020-10-21,219.39893542112998,219.39893542112998,215.17675203291378,216.31238154941386
2020-10-22,217.85565848527193,217.85565848527193,213.8501339414635,216.08462678792935
2020-10-23,216.97014263660066,218.99044820882827,215.36857322977556,217.63344136929692
2020-10-26,217.3017920029488,217.32499187740848,212.33173551349222,215.10248691993382
2020-10-27,216.2021394614413,218.1145442818138,213.46334363850994,215.83370010904875
2020-10-28,216.01791978524503,219.29412551121166,212.87833162306163,216.1621501215715
2020-10-29,216.09003495340826,222.18076420056792,215.64030817017945,218.9433002914963
2020-10-30,217.5166676224523,222.17438354131681,217.5166676224523,219.816812795515
2020-11-02,218.66674020898364,228.7052354747877,218.66674020898364,225.096157320938
2020-11-03,221.88144876496082,229.76338142218682,221.88144876496082,227.2875363083524
2020-11-04,224.58449253665663,233.14223525353745,224.58449253665663,229.72894482136226
2020-11-05,227.15671867900943,236.78976922409032,227.15671867900943,234.08295085771744
2020-11-06,230.61983476836343,235.66127110930847,230.61983476836343,234.3058666485005
2020-11-09,232.46285070843197,242.31043858429476,220.78699618341045,230.55693734855285
2020-11-10,231.5098940284924,231.5098940284924,221.39437044586066,226.29891469971508
2020-11-11,228.90440436410375,233.50026920043362,228.90440436410375,232.14246864082122
2020-11-12,230.5234365024625,233.25862485203507,228.16328196954882,230.81343671411605
2020-11-13,230.66843660828926,233.32591581502416,230.65494301353448,232.04326905267754
2020-11-16,231.3558528304834,235.17381835442265,231.3558528304834,233.5196704388674
2020-11-17,232.43776163467538,235.22184248109093,230.37950785250376,232.98162077445016
2020-11-18,232.70969120456277,236.4196433261271,231.74062482808688,233.69502080535693
2020-11-19,233.20235600495985,235.52928050689576,229.29701104980498,232.48841211269374
2020-11-20,232.8453840588268,234.64861530331297,231.75025983962513,233.03289941527973
2020-11-23,232.93914173705326,235.89119186045977,232.646940091963,234.15297417665158
2020-11-24,233.54605795685242,239.03296597460556,233.54605795685242,236.54694821983793
2020-11-25,235.04650308834516,237.6269725301327,233.06006265890522,235.3699392427127
2020-11-27,235.20822116552893,237.47325416520536,233.9151536015107,235.36593625980336
2020-11-30,235.28707871266613,239.75035740252406,234.60056487652867,237.20588873967696
2020-12-01,236.24648372617156,241.79679786805042,236.24648372617156,239.24911890058638
2020-12-02,237.74780131337897,239.02011755179606,228.6596794992417,233.74622243937966
2020-12-03,235.7470118763793,235.7470118763793,226.34103851171037,228.21215995312946
2020-12-04,231.97958591475438,231.97958591475438,225.17844930265744,227.03276232870604
2020-12-07,229.50617412173023,229.50617412173023,226.26735737983975,227.1728991078358
2020-12-08,228.33953661478301,230.96878799685118,227.64127990856468,229.20094532795153
2020-12-09,228.7702409713673,233.42195480609465,228.39066309793216,230.94634275204274
2020-12-10,229.85829186170503,232.16335572137803,228.28499895568163,230.113689463919
2020-12-11,229.98599066281201,231.4042884111141,228.4514854665996,230.0311692168718
2020-12-14,230.00857993984192,233.7902596046873,230.00857993984192,231.52362003360804
2020-12-15,230.76609998672498,232.6085171089879,229.69415294783352,231.3651088704512
2020-12-16,231.06560442858807,233.45724465339543,230.5236602608863,232.03048626762768
2020-12-17,231.54804534810788,233.56931146009165,231.54804534810788,232.68699173912003
2020-12-18,232.11751854361395,233.61416326772095,230.13934735581398,232.43160639170532
2020-12-21,232.27456246765962,233.68780627875034,227.87507223463027,231.41235194057683
2020-12-22,231.84345720411824,236.98969059740244,231.84345720411824,234.83353866160027
2020-12-23,233.33849793285924,237.18507140100357,232.00965253791065,234.3515625226442
2020-12-24,233.84503022775172,235.45885711516368,232.55088472269773,233.99285674554736
2020-12-28,233.91894348664954,236.3844149169445,233.41879789049815,234.9416365453546
2020-12-29,234.43029001600206,235.25707457183657,232.50923754174661,234.20261650272926
2020-12-30,234.31645325936566,235.67981643711278,232.7974705728033,233.94800535099955
2020-12-31,234.1322293051826,235.66060251885435,231.7822457367521,234.02407279669652
2021-01-04,234.07815105093954,236.00648438493155,228.88389045205975,232.99443449787685
2021-01-05,233.5362927744082,233.5362927744082,229.84790227719358,231.07770588206424
2021-01-06,232.3069993282362,232.5124420767996,228.52200664399706,230.3402810246052
2021-01-07,231.3236401764207,236.9992915439851,231.3236401764207,234.09852861660116
2021-01-08,232.71108439651093,235.22500736615882,230.9687508819686,233.6261110544278
2021-01-11,233.16859772546937,236.54772601325968,230.305839239763,233.66057153491866
2021-01-12,233.414584630194,237.2651084801421,233.414584630194,235.68462533865647
2021-01-13,234.54960498442523,237.39322340578858,232.78148135679908,235.19063469101985
2021-01-14,234.87011983772254,234.87011983772254,229.4635455949965,231.3715009301854
2021-01-15,233.12081038395397,233.3323467688999,228.05443711057708,230.9167756851172
2021-01-19,232.01879303453558,236.23387297263722,232.01879303453558,233.64296412229453
2021-01-20,232.83087857841505,236.0321308333375,231.58050924577816,234.10495912254606
2021-01-21,233.46791885048054,239.5453764423382,233.46791885048054,236.60698378446958
2021-01-22,235.03745131747507,236.18263765825017,233.1241472699293,234.61255966830944
2021-01-25,234.82500549289227,237.43165219576338,234.36034870882918,235.5917501332453
2021-01-26,235.2083778130688,236.13459688877109,230.92716010473686,233.73744677745452
2021-01-27,234.47291229526166,234.47291229526166,225.95351118616415,229.31864887272133
2021-01-28,231.8957805839915,231.8957805839915,221.5435043116256,227.54999298015431
2021-01-29,229.72288678207292,229.72288678207292,219.65079569735994,223.34259962020474
2021-02-01,226.53274320113883,226.53274320113883,218.28644770765703,222.09914402919713
2021-02-02,224.31594361516798,229.01521140905007,224.06078301639317,226.17370165416028
2021-02-03,225.24482263466413,232.97362925209336,224.40345544714833,228.17692475437747
2021-02-04,226.71087369452079,231.39796955482672,225.1304701566553,227.318647884987
2021-02-05,227.0147607897539,232.53167188130962,227.0147607897539,229.72378575286888
2021-02-08,228.36927327131139,233.60453951034648,228.36927327131139,232.00964150542998
2021-02-09,230.18945738837067,232.26582544268499,228.25935206896418,230.1977349521647
2021-02-10,230.19359617026768,230.19359617026768,226.7445386722643,228.46433923079894
2021-02-11,229.32896770053333,231.06806384214985,228.34904910713303,229.6340964583628
2021-02-12,229.48153207944807,232.92560517608237,229.48153207944807,230.8222927130458
2021-02-16,230.15191239624693,231.35310021822085,226.37304582453302,228.87829048545692
2021-02-17,229.51510144085194,231.82072420809286,223.84301889185147,227.960772870875
2021-02-18,228.73793715586345,233.98243890140736,228.73793715586345,231.44756944228862
2021-02-19,230.09275329907604,233.60452728761328,228.3650578692779,231.2714284557783
2021-02-22,230.68209087742719,230.68209087742719,224.73654829852163,227.29943415344235
2021-02-23,228.99076251543477,228.99076251543477,221.31613589389505,224.0975928473942
2021-02-24,226.54417768141448,226.54417768141448,217.83806476979234,220.76925133472477
2021-02-25,223.65671450806963,223.65671450806963,214.75081838940284,216.70601357165233
2021-02-26,220.18136403986097,221.78930455618396,216.88369304064514,218.50578524821537
2021-03-01,219.34357464403817,225.9179866637903,219.34357464403817,222.1272101997491
2021-03-02,220.73539242189364,223.69637195325356,219.7250092006055,221.68821611475704
2021-03-03,221.21180426832535,222.78450054073488,216.01040578773424,219.18636525515166
2021-03-04,220.1990847617385,220.1990847617385,210.02607291779404,213.577657266732
2021-03-05,216.88837101423525,217.3170890836877,210.99887552178436,214.5641060411478
2021-03-08,215.72623852769152,225.6033116171392,215.72623852769152,220.4095670062508
2021-03-09,218.06790276697114,228.78811612597252,218.06790276697114,225.1032901435972
2021-03-10,221.5855964552842,231.03868310458176,221.5855964552842,227.9919410588044
2021-03-11,224.7887687570443,228.6019358368151,224.7887687570443,226.72781886890925
2021-03-12,225.75829381297677,228.14924683191916,224.7589804225428,226.39873027678757
2021-03-15,226.0785120448822,230.18145751953125,226.0785120448822,228.46706117635094
2021-03-16,227.27278661061655,231.41108169301674,227.27278661061655,230.07552509191743
2021-03-17,228.674155851267,230.72402196375597,227.48786216441877,229.33790253744053
2021-03-18,229.00602919435374,229.96635715715135,224.34802990624377,227.46780909518304
2021-03-19,228.2369191447684,229.2344044423387,226.59538792892522,227.5087723998683
2021-03-22,227.87284577231833,231.7642432366606,226.44769126123492,229.0562089406519
2021-03-23,228.46452735648512,236.99734133320968,228.46452735648512,233.3791334485862
2021-03-24,230.92183040253565,235.20587617403098,230.92183040253565,232.7715364291058
2021-03-25,231.84668341582073,237.97008665207767,231.19919450218651,234.6769449387382
2021-03-26,233.26181417727946,243.99615416918266,233.26181417727946,240.4277122533444
2021-03-29,236.84476321531193,246.56453989034154,236.84476321531193,243.5731775148771
2021-03-30,240.2089703650945,242.02811508860546,238.27186455399547,240.4405411422906
2021-03-31,240.32475575369256,240.6829498581518,236.92349512271664,238.5303325289986
2021-04-01,239.42754414134558,241.53694249281065,235.65213958493473,238.74864373498622
2021-04-05,239.0880939381659,247.04610745240706,239.0880939381659,244.228915733822
2021-04-06,241.65850483599394,250.0125779864549,241.65850483599394,247.51082957796984
2021-04-07,244.5846672069819,250.11853502393382,241.1324116929806,245.7627229594682
2021-04-08,245.17369508322503,245.5724932969497,241.85476191885215,243.5017350399997
2021-04-09,244.33771506161236,245.97699641137066,243.43430044854708,245.03070686408148
2021-04-12,244.68421096284692,249.62731280465488,244.68421096284692,247.4193123252444
2021-04-13,246.05176164404565,248.82790280475868,246.05176164404565,247.91773331894868
2021-04-14,246.98474748149715,248.04778203280745,245.3894987446295,246.65362722697546
2021-04-15,246.8191873542363,248.7990073348286,246.4104030684797,247.32780316950982
2021-04-16,247.07349526187306,259.3936599471338,247.07349526187306,253.69425844794776
2021-04-19,250.3838768549104,258.00666357849065,250.3838768549104,255.7216025932809
2021-04-20,253.05273972409566,259.8173357167661,253.05273972409566,257.2577759448192
2021-04-21,255.15525783445742,261.57028831789376,255.15525783445742,259.93295597289784
2021-04-22,257.54410690367763,262.19630853785503,257.54410690367763,260.2579797354572
2021-04-23,258.9010433195674,264.3248897939056,258.9010433195674,262.1096586039433
2021-04-26,260.5053509617553,264.8642814709259,259.0854244206512,261.92429000409373
2021-04-27,261.21482048292455,261.21482048292455,253.19095299112476,257.21206928025816
2021-04-28,259.2134448815914,261.48359426359036,258.21855589415213,259.81254849025964
2021-04-29,259.5129966859255,264.0744715989406,259.5129966859255,262.0928100977267
2021-04-30,260.80290339182613,264.50784614047245,260.80290339182613,263.0872049849241
2021-05-03,261.94505418837514,269.1598516204253,261.94505418837514,266.53288636372156
2021-05-04,264.23897027604835,273.14725397882336,264.23897027604835,269.59566555368326
2021-05-05,266.9173179148658,274.7460833323903,266.9173179148658,273.0100134050323
2021-05-06,269.963665659949,275.7959161287153,269.963665659949,274.3102652909663
2021-05-07,272.13696547545766,277.16350840769866,272.13696547545766,275.15777472008205
2021-05-10,273.64737009776985,282.2489300023647,273.64737009776985,278.9429476975678
2021-05-11,276.2951588976688,277.3754690356108,272.75239562824555,275.5503167715905
2021-05-12,275.92273783462963,276.2678159763953,269.4391385654448,272.3117095660298
2021-05-13,274.1172237003297,276.44124297663194,269.85334958251707,273.06302716096667
2021-05-14,273.5901254306482,278.62757022011084,273.5901254306482,276.49901830795824
2021-05-17,275.04457186930324,276.98053247531954,272.44413911661854,274.76290607253037
2021-05-18,274.90373897091683,275.9115445910785,272.41533120111757,273.7035436330081
2021-05-19,274.30364130196244,274.30364130196244,266.9927501113072,269.98571395700975
2021-05-20,272.14467762948607,275.47736361791834,270.21796954338043,272.2445230319385
2021-05-21,272.1946003307123,277.3012776462296,272.1946003307123,274.37482403529145
2021-05-24,273.2847121830019,275.6993697628453,272.81394004472514,274.3579789111461
2021-05-25,273.821345547074,276.6546925032936,273.821345547074,275.5979912229948
2021-05-26,274.7096683850344,277.05033722561774,274.7096683850344,275.9743313107351
2021-05-27,275.3419998478847,278.2856644123235,275.3419998478847,276.4521061504843
2021-05-28,275.89705299918455,276.84775440958003,273.47015010136295,275.12999517682283
2021-06-01,275.5135240880037,278.546195227644,272.77530684375154,275.0431252353022
2021-06-02,275.27832466165296,275.5835551879259,271.6462172812526,273.69932781097197
